term_id,zh,en,entity_type,aliases,source_status,note,preferred,variant_group,variant_note,normalization_action,occurrence_count,train_count,dev_count,test_count,entity_type_all,translation_variants,ambiguity_flag,corrected_from_en,corrected_from_entity_type,correction_note,evidence_ids
TERM_TRAIN_0144,发展变化,development and changes,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0274; source_translation_variants=development and changes; source_entity_types=THERAPY; text_type=12_qi_blood_body_fluid_relations; evidence_ids=TCM_TRAIN_0274,YES,TERM_TRAIN_VG_0144,single_form,unchanged,1,1,0,0,THERAPY,development and changes,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0274
TERM_TRAIN_0145,发散,disperse,FORMULA,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0819; source_translation_variants=disperse; source_entity_types=FORMULA; text_type=29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0819,YES,TERM_TRAIN_VG_0145,single_form,unchanged,1,1,0,0,FORMULA,disperse,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0819
TERM_TRAIN_0146,发汗,sweating,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0364; source_translation_variants=sweating; source_entity_types=THERAPY; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0364,YES,TERM_TRAIN_VG_0146,single_form,unchanged,1,1,0,0,THERAPY,sweating,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0364
TERM_TRAIN_0147,发病容易,easy onset,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0646; source_translation_variants=easy onset; source_entity_types=CONCEPT; text_type=25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0646,YES,TERM_TRAIN_VG_0147,single_form,unchanged,1,1,0,0,CONCEPT,easy onset,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0646
TERM_TRAIN_0148,发表散寒,release the exterior and disperse cold,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0591; source_translation_variants=release the exterior and disperse cold; source_entity_types=THERAPY; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0591,YES,TERM_TRAIN_VG_0148,single_form,unchanged,1,1,0,0,THERAPY,release the exterior and disperse cold,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0591
TERM_TRAIN_0149,发表散寒药,medicinals that release the exterior and disperse cold,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0592; source_translation_variants=medicinals that release the exterior and disperse cold; source_entity_types=THERAPY; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0592,YES,TERM_TRAIN_VG_0149,single_form,unchanged,1,1,0,0,THERAPY,medicinals that release the exterior and disperse cold,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0592
TERM_TRAIN_0150,受盛化物,receives and transforms,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0810; source_translation_variants=receives and transforms; source_entity_types=THERAPY; text_type=29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0810,YES,TERM_TRAIN_VG_0150,single_form,unchanged,1,1,0,0,THERAPY,receives and transforms,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0810
TERM_TRAIN_0151,受纳,reception,CONCEPT,receives,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0124; source_translation_variants=reception; receives; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; 29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0124, TCM_TRAIN_0807",YES,TERM_TRAIN_VG_0151,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,2,2,0,0,CONCEPT,reception; receives,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0124, TCM_TRAIN_0807"
TERM_TRAIN_0152,口,mouth,LOCATION,,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0032; source_translation_variants=mouth; source_entity_types=LOCATION; text_type=02_qi_blood_body_fluid; evidence_ids=TCM_TRAIN_0032,YES,TERM_TRAIN_VG_0152,single_form,template_preferred_applied,1,1,0,0,LOCATION,mouth,NO,,,单一译名/单一类型，未发现需要修正的问题。,TCM_TRAIN_0032
TERM_TRAIN_0153,口干咽燥,dry mouth and throat,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0964; source_translation_variants=dry mouth and throat; source_entity_types=PATHOGEN; text_type=32_pediatrics_surgery_therapeutic_terms; evidence_ids=TCM_TRAIN_0964,YES,TERM_TRAIN_VG_0153,single_form,unchanged,1,1,0,0,PATHOGEN,dry mouth and throat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0964
TERM_TRAIN_0154,口疮,aphtha,SYMPTOM,,extracted_from_train_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0688; source_translation_variants=aphtha; source_entity_types=SYMPTOM; text_type=26_emotion_diet_labor_etiology; 32_pediatrics_surgery_therapeutic_terms; evidence_ids=TCM_TRAIN_0688, TCM_TRAIN_0689, TCM_TRAIN_0988",YES,TERM_TRAIN_VG_0154,single_form,unchanged,3,3,0,0,SYMPTOM,aphtha,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0688, TCM_TRAIN_0689, TCM_TRAIN_0988"
TERM_TRAIN_0155,口鼻,mouth or nose,TISSUE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0149; source_translation_variants=mouth or nose; source_entity_types=TISSUE; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0149,YES,TERM_TRAIN_VG_0155,single_form,unchanged,1,1,0,0,TISSUE,mouth or nose,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0149
TERM_TRAIN_0156,后天,acquired base,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0127; source_translation_variants=acquired base; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0127,YES,TERM_TRAIN_VG_0156,single_form,unchanged,1,1,0,0,CONCEPT,acquired base,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0127
TERM_TRAIN_0157,向下运行,move downward,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0048; source_translation_variants=move downward; source_entity_types=THERAPY; text_type=03_five_elements_zangfu; evidence_ids=TCM_TRAIN_0048,YES,TERM_TRAIN_VG_0157,single_form,unchanged,1,1,0,0,THERAPY,move downward,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0048
TERM_TRAIN_0158,向愈,healing tendency,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0779; source_translation_variants=healing tendency; source_entity_types=CONCEPT; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0779,YES,TERM_TRAIN_VG_0158,single_form,unchanged,1,1,0,0,CONCEPT,healing tendency,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0779
TERM_TRAIN_0159,君臣药,monarch and minister medicinals,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0358; source_translation_variants=monarch and minister medicinals; source_entity_types=CONCEPT; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0358,YES,TERM_TRAIN_VG_0159,single_form,unchanged,1,1,0,0,CONCEPT,monarch and minister medicinals,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0358
TERM_TRAIN_0160,君药,monarch medicinal,CONCEPT,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0356; source_translation_variants=monarch medicinal; source_entity_types=CONCEPT; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0356, TCM_TRAIN_0357",YES,TERM_TRAIN_VG_0160,single_form,unchanged,2,2,0,0,CONCEPT,monarch medicinal,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0356, TCM_TRAIN_0357"
TERM_TRAIN_0161,呃逆,hiccup,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0998; source_translation_variants=hiccup; source_entity_types=CONCEPT; text_type=33_mixed_core_terms; evidence_ids=TCM_TRAIN_0998,YES,TERM_TRAIN_VG_0161,single_form,unchanged,1,1,0,0,CONCEPT,hiccup,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0998
TERM_TRAIN_0162,呕吐,vomiting,THERAPY,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0817; source_translation_variants=vomiting; source_entity_types=THERAPY; text_type=29_qi_blood_fluid_pattern_terms; 33_mixed_core_terms; evidence_ids=TCM_TRAIN_0817, TCM_TRAIN_0998",YES,TERM_TRAIN_VG_0162,single_form,unchanged,2,2,0,0,THERAPY,vomiting,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0817, TCM_TRAIN_0998"
TERM_TRAIN_0163,呼吸,breath,DIAGNOSIS,respiration,extracted_from_train_entities_template_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0120; source_translation_variants=respiration; source_entity_types=DIAGNOSIS; text_type=06_meridians_etiology; 31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0120, TCM_TRAIN_0939",YES,TERM_TRAIN_VG_0163,single_form,template_preferred_applied; source_variants_kept_as_aliases,2,2,0,0,DIAGNOSIS,respiration,NO,respiration,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0120, TCM_TRAIN_0939"
TERM_TRAIN_0164,呼气,exhalation,SUBSTANCE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0121; source_translation_variants=exhalation; source_entity_types=SUBSTANCE; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0121,YES,TERM_TRAIN_VG_0164,single_form,unchanged,1,1,0,0,SUBSTANCE,exhalation,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0121
TERM_TRAIN_0165,命门火衰,decline of Mingmen fire,PATHOGEN,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0221; source_translation_variants=decline of Mingmen fire; source_entity_types=PATHOGEN; text_type=10_viscera_phase_zangfu_functions; 20_medicinal_categories_functions; evidence_ids=TCM_TRAIN_0221, TCM_TRAIN_0491",YES,TERM_TRAIN_VG_0165,single_form,unchanged,2,2,0,0,PATHOGEN,decline of Mingmen fire,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0221, TCM_TRAIN_0491"
TERM_TRAIN_0166,和解剂,harmonizing formulas,FORMULA,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0581; source_translation_variants=harmonizing formulas; source_entity_types=FORMULA; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0581, TCM_TRAIN_0582",YES,TERM_TRAIN_VG_0166,single_form,unchanged,2,2,0,0,FORMULA,harmonizing formulas,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0581, TCM_TRAIN_0582"
TERM_TRAIN_0167,和降,harmonizing and descending,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0125; source_translation_variants=harmonizing and descending; source_entity_types=THERAPY; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0125,YES,TERM_TRAIN_VG_0167,single_form,unchanged,1,1,0,0,THERAPY,harmonizing and descending,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0125
TERM_TRAIN_0168,咳喘或呕逆,"cough, panting or vomiting",SYMPTOM,,extracted_from_train_entities_auto_normalized,"occurrence_count=1; first_occurrence=TCM_TRAIN_0431; source_translation_variants=cough, panting or vomiting; source_entity_types=SYMPTOM; text_type=18_materia_medica_properties; evidence_ids=TCM_TRAIN_0431",YES,TERM_TRAIN_VG_0168,single_form,unchanged,1,1,0,0,SYMPTOM,"cough, panting or vomiting",NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0431
TERM_TRAIN_0169,咳喘病证,cough and panting syndromes,SYNDROME,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0829; source_translation_variants=cough and panting syndromes; source_entity_types=SYNDROME; text_type=29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0829,YES,TERM_TRAIN_VG_0169,single_form,unchanged,1,1,0,0,SYNDROME,cough and panting syndromes,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0829
TERM_TRAIN_0170,咳嗽,cough,SYMPTOM,,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0999; source_translation_variants=cough; source_entity_types=SYMPTOM; text_type=33_mixed_core_terms; evidence_ids=TCM_TRAIN_0999,YES,TERM_TRAIN_VG_0170,single_form,template_preferred_applied,1,1,0,0,SYMPTOM,cough,NO,,,单一译名/单一类型，未发现需要修正的问题。,TCM_TRAIN_0999
TERM_TRAIN_0171,咳嗽和喘息,cough and panting,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0201; source_translation_variants=cough and panting; source_entity_types=THERAPY; text_type=09_wei_qi_ying_xue_sanjiao; evidence_ids=TCM_TRAIN_0201,YES,TERM_TRAIN_VG_0171,single_form,unchanged,1,1,0,0,THERAPY,cough and panting,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0201
TERM_TRAIN_0172,咳嗽痰多,cough with profuse phlegm,SYMPTOM,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0192; source_translation_variants=cough with profuse phlegm; source_entity_types=SYMPTOM; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0192,YES,TERM_TRAIN_VG_0172,single_form,unchanged,1,1,0,0,SYMPTOM,cough with profuse phlegm,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0192
TERM_TRAIN_0173,咳声重浊,heavy turbid cough sound,SYMPTOM,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0965; source_translation_variants=heavy turbid cough sound; source_entity_types=SYMPTOM; text_type=32_pediatrics_surgery_therapeutic_terms; evidence_ids=TCM_TRAIN_0965,YES,TERM_TRAIN_VG_0173,single_form,unchanged,1,1,0,0,SYMPTOM,heavy turbid cough sound,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0965
TERM_TRAIN_0174,咸味,salty taste,CONCEPT,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0336; source_translation_variants=salty taste; source_entity_types=CONCEPT; text_type=15_zangfu_syndrome_differentiation; 29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0336, TCM_TRAIN_0823",YES,TERM_TRAIN_VG_0174,single_form,unchanged,2,2,0,0,CONCEPT,salty taste,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0336, TCM_TRAIN_0823"
TERM_TRAIN_0175,咽喉,throat,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0949; source_translation_variants=throat; source_entity_types=CONCEPT; text_type=32_pediatrics_surgery_therapeutic_terms; evidence_ids=TCM_TRAIN_0949,YES,TERM_TRAIN_VG_0175,single_form,unchanged,1,1,0,0,CONCEPT,throat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0949
TERM_TRAIN_0176,哮喘,asthma,SYMPTOM,,extracted_from_train_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0674; source_translation_variants=asthma; source_entity_types=SYMPTOM; text_type=25_five_viscera_external_manifestations; 32_pediatrics_surgery_therapeutic_terms; evidence_ids=TCM_TRAIN_0674, TCM_TRAIN_0675, TCM_TRAIN_0986",YES,TERM_TRAIN_VG_0176,single_form,unchanged,3,3,0,0,SYMPTOM,asthma,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0674, TCM_TRAIN_0675, TCM_TRAIN_0986"
TERM_TRAIN_0177,唾,spittle,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0803; source_translation_variants=spittle; source_entity_types=CONCEPT; text_type=29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0803,YES,TERM_TRAIN_VG_0177,single_form,unchanged,1,1,0,0,CONCEPT,spittle,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0803
TERM_TRAIN_0178,唾液,spittle,PATHOGENESIS,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0083; source_translation_variants=spittle; source_entity_types=PATHOGENESIS; text_type=05_yinyang_pathogenesis; evidence_ids=TCM_TRAIN_0083,YES,TERM_TRAIN_VG_0178,single_form,unchanged,1,1,0,0,PATHOGENESIS,spittle,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0083
TERM_TRAIN_0179,善行,moving,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0140; source_translation_variants=moving; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0140,YES,TERM_TRAIN_VG_0179,single_form,unchanged,1,1,0,0,CONCEPT,moving,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0140
