id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities,entities_eval,entities_model,entities_gold
TCM_TEST_0150,test,阳证疮疡多由火毒壅盛而成。,阳证疮疡多由火毒壅盛而成。,Yang-type sores and ulcers are often caused by exuberant fire toxin.,Qi Qi Qi Qi is often formed by fire and poison Qi.,Qi Qi Qi Qi is often formed by fire and poison Qi.,Qi Qi Qi Qi is often formed by fire and poison Qi.,Qi Qi Qi Qi is often formed by fire and poison Qi.,False,"[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证疮疡"", ""en"": ""Yang-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证疮疡"", ""en"": ""Yang-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阳证"", ""en"": ""Yang syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证疮疡"", ""en"": ""Yang-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证"", ""en"": ""Yang syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0151,test,神志清楚常提示心神得养。,神志清楚常提示心神得养。,Clear consciousness often indicates that the mind is nourished.,Qi clarity often indicates that the heart needs to be raised.,Qi clarity often indicates that the heart needs to be raised.,Qi clarity often indicates that the heart needs to be raised.,Qi clarity often indicates that the heart needs to be raised.,False,"[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}]","[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}]","[{""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}]"
TCM_TEST_0152,test,神志昏蒙常提示痰火扰心。,神志昏蒙常提示痰火扰心。,Clouded consciousness often indicates phlegm-fire disturbing the heart.,The lack of Qi and Qi often indicates that Qi fire disturbs the heart.,The lack of Qi and Qi often indicates that Qi fire disturbs the heart.,The lack of Qi and Qi often indicates that Qi fire disturbs the heart.,The lack of Qi and Qi often indicates that Qi fire disturbs the heart.,False,"[{""zh"": ""神志昏蒙"", ""en"": ""clouded consciousness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""神志昏蒙"", ""en"": ""clouded consciousness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""神志昏蒙"", ""en"": ""clouded consciousness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰火扰心"", ""en"": ""phlegm-fire disturbing heart"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]"
TCM_TEST_0153,test,面色萎黄多与脾虚气血不足有关。,面色萎黄多与脾虚气血不足有关。,A sallow complexion is often related to spleen deficiency with insufficiency of Qi and blood.,Fought and yellowness of the face is often associated with inadequate spleen and Qi blood.,Fought and yellowness of the face is often associated with inadequate spleen and Qi blood.,Fought and yellowness of the face is often associated with inadequate spleen and Qi blood.,Fought and yellowness of the face is often associated with inadequate spleen and Qi blood.,False,"[{""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0154,test,面色晦暗常提示瘀血内阻。,面色晦暗常提示瘀血内阻。,A dark complexion often indicates internal obstruction by blood stasis.,Darkness of the face often indicates internal resistance of bruised blood.,Darkness of the face often indicates internal resistance of bruised blood.,Darkness of the face often indicates internal resistance of bruised blood.,Darkness of the face often indicates internal resistance of bruised blood.,False,"[{""zh"": ""面色晦暗"", ""en"": ""dark complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""面色晦暗"", ""en"": ""dark complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""面色晦暗"", ""en"": ""dark complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0155,test,面色浮白多与阳气不足有关。,面色浮白多与阳气不足有关。,A pale and puffy complexion is often related to insufficiency of Yang-Qi.,Fashion of white is often associated with deficiencies of yang Qi.,Fashion of white is often associated with deficiencies of yang Qi.,Fashion of white is often associated with deficiencies of yang Qi.,Fashion of white is often associated with deficiencies of yang Qi.,False,"[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""面色浮白"", ""en"": ""pale puffy complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]"
TCM_TEST_0156,test,舌体胖大多提示水湿内停。,舌体胖大多提示水湿内停。,An enlarged tongue body often indicates internal retention of water-dampness.,Fat tongue body often indicates stopovers within water-dampness.,Fat tongue body often indicates stopovers within water-dampness.,enlarged tongue body often indicates stopovers within water-dampness.,Fat tongue body often indicates stopovers within water-dampness.,False,"[{""zh"": ""舌体胖大"", ""en"": ""enlarged tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水湿内停"", ""en"": ""internal retention of water-dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""舌体胖大"", ""en"": ""enlarged tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水湿内停"", ""en"": ""internal retention of water-dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""舌体胖大"", ""en"": ""enlarged tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水湿内停"", ""en"": ""internal retention of water-dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]"
TCM_TEST_0157,test,舌体瘦薄多提示阴血不足。,舌体瘦薄多提示阴血不足。,A thin tongue body often indicates insufficiency of Yin and blood.,The thinness of the tongue body often indicates deficiencies of Yin-Hi.,The thinness of the tongue body often indicates deficiencies of Yin-Hi.,The thinness of thin tongue body often indicates deficiencies of Yin-Hi.,The thinness of the tongue body often indicates deficiencies of Yin-Hi.,False,"[{""zh"": ""舌体瘦薄"", ""en"": ""thin tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""舌体瘦薄"", ""en"": ""thin tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""舌体瘦薄"", ""en"": ""thin tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴血不足"", ""en"": ""Yin-blood insufficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]"
TCM_TEST_0158,test,舌有齿痕多提示脾虚湿盛。,舌有齿痕多提示脾虚湿盛。,Tooth marks on the tongue often indicate spleen deficiency with exuberant dampness.,The tongue has teeth marks that often indicate humidness of the spleen.,The tongue has teeth marks that often indicate humidness of the spleen.,The tongue has teeth marks that often indicate humidness of the spleen.,The tongue has teeth marks that often indicate humidness of the spleen.,False,"[{""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿盛"", ""en"": ""exuberant dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿盛"", ""en"": ""exuberant dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿盛"", ""en"": ""exuberant dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0159,test,舌质暗紫常提示瘀血阻滞。,舌质暗紫常提示瘀血阻滞。,A dark-purple tongue body often indicates obstruction by blood stasis.,Dark-violet tongue-massing often indicates that bruised blood retards.,Dark-violet tongue-massing often indicates that bruised blood retards.,Dark-violet tongue-massing often indicates that bruised blood retards.,Dark-violet tongue-massing often indicates that bruised blood retards.,False,"[{""zh"": ""舌质暗紫"", ""en"": ""dark-purple tongue body"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""舌质暗紫"", ""en"": ""dark-purple tongue body"", ""type"": ""DIAGNOSIS""}]",[],"[{""zh"": ""舌质暗紫"", ""en"": ""dark-purple tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血阻滞"", ""en"": ""blood stasis obstruction"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0160,test,苔腻多提示湿浊或痰饮内停。,苔腻多提示湿浊或痰饮内停。,A greasy coating often indicates internal retention of damp turbidity or phlegm-fluid.,Taste often suggests that dampness or Qi stop inside drinking.,Taste often suggests that dampness or Qi stop inside drinking.,Taste often suggests that dampness or Qi stop inside drinking.,Taste often suggests that dampness or Qi stop inside drinking.,False,"[{""zh"": ""苔腻"", ""en"": ""greasy coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿浊"", ""en"": ""damp turbidity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}]","[{""zh"": ""苔腻"", ""en"": ""greasy coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿浊"", ""en"": ""damp turbidity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}]","[{""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}]","[{""zh"": ""苔腻"", ""en"": ""greasy coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿浊"", ""en"": ""damp turbidity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0161,test,苔少多提示胃阴不足。,苔少多提示胃阴不足。,Scanty coating often indicates insufficiency of stomach Yin.,The moss is scarce and often indicates deficiencies in stomach Qi.,The moss is scarce and often indicates deficiencies in stomach Qi.,The moss is scarce and often indicates deficiencies in stomach Yin.,The moss is scarce and often indicates deficiencies in stomach Qi.,False,"[{""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""苔少"", ""en"": ""scanty coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""苔少"", ""en"": ""scanty coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""胃阴不足"", ""en"": ""stomach Yin insufficiency"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""胃阴不足"", ""en"": ""stomach Yin insufficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""苔少"", ""en"": ""scanty coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]"
TCM_TEST_0162,test,剥苔多提示胃气胃阴受损。,剥苔多提示胃气胃阴受损。,Peeled coating often indicates damage to stomach Qi and stomach Yin.,Extension of the moisture often indicates damage to the stomach and Qi of the stomach.,Extension of the moisture often indicates damage to the stomach and Qi of the stomach.,Extension of the moisture often indicates damage to the stomach Yin Qi of the stomach.,Extension of the moisture often indicates damage to the stomach and Qi of the stomach.,False,"[{""zh"": ""胃气胃阴"", ""en"": ""stomach Qi and stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""剥苔"", ""en"": ""peeled coating"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""胃气胃阴"", ""en"": ""stomach Qi and stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""剥苔"", ""en"": ""peeled coating"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""剥苔"", ""en"": ""peeled coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胃气"", ""en"": ""stomach-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""胃气胃阴"", ""en"": ""stomach Qi and stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胃气"", ""en"": ""stomach-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""剥苔"", ""en"": ""peeled coating"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0163,test,口渴喜冷饮多提示里热炽盛。,口渴喜冷饮多提示里热炽盛。,Thirst with preference for cold drinks often indicates exuberant interior heat.,Qi-dryness and cold drinking often suggest heat and scalding.,Qi-dryness and cold drinking often suggest heat and scalding.,Qi-dryness and cold drinking often suggest heat and scalding.,Qi-dryness and cold drinking often suggest heat and scalding.,False,"[{""zh"": ""里热炽盛"", ""en"": ""exuberant interior heat"", ""type"": ""DIAGNOSIS""}, {""zh"": ""口渴"", ""en"": ""thirst"", ""type"": ""SYMPTOM""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""里热炽盛"", ""en"": ""exuberant interior heat"", ""type"": ""DIAGNOSIS""}, {""zh"": ""口渴"", ""en"": ""thirst"", ""type"": ""SYMPTOM""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]",[],"[{""zh"": ""里热炽盛"", ""en"": ""exuberant interior heat"", ""type"": ""DIAGNOSIS""}, {""zh"": ""口渴"", ""en"": ""thirst"", ""type"": ""SYMPTOM""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0164,test,口淡不渴多提示寒湿困脾。,口淡不渴多提示寒湿困脾。,Bland taste without thirst often indicates cold-dampness encumbering the spleen.,The lack of Qi and thirst often indicates cold and wetness and distress of the spleen.,The lack of Qi and thirst often indicates cold and wetness and distress of the spleen.,The lack of Qi and thirst often indicates cold and wetness and distress of the spleen.,The lack of Qi and thirst often indicates cold and wetness and distress of the spleen.,False,"[{""zh"": ""口淡"", ""en"": ""bland taste"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""口淡"", ""en"": ""bland taste"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""寒湿困脾"", ""en"": ""cold-dampness encumbering spleen"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""寒湿困脾"", ""en"": ""cold-dampness encumbering spleen"", ""type"": ""DIAGNOSIS""}, {""zh"": ""口淡"", ""en"": ""bland taste"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0165,test,口苦常与肝胆湿热有关。,口苦常与肝胆湿热有关。,Bitter taste is often related to dampness-heat in the liver and gallbladder.,Qi-drought often relates to liver-dampness-heat.,Qi-drought often relates to liver-dampness-heat.,Qi-drought often relates to liver-dampness-heat.,Qi-drought often relates to liver-dampness-heat.,False,"[{""zh"": ""口苦"", ""en"": ""bitter taste"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""口苦"", ""en"": ""bitter taste"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]",[],"[{""zh"": ""肝胆湿热"", ""en"": ""liver-gallbladder dampness-heat"", ""type"": ""DIAGNOSIS""}, {""zh"": ""口苦"", ""en"": ""bitter taste"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0166,test,食少纳呆多与脾失健运有关。,食少纳呆多与脾失健运有关。,Poor appetite is often related to failure of the spleen to transport properly.,Low diet and nausea are often associated with lack of spleen functioning.,Low diet and nausea are often associated with lack of spleen functioning.,Low diet and nausea are often associated with lack of spleen functioning.,Low diet and nausea are often associated with lack of spleen functioning.,False,"[{""zh"": ""食少纳呆"", ""en"": ""poor appetite"", ""type"": ""DIAGNOSIS""}, {""zh"": ""纳呆"", ""en"": ""poor appetite"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""食少纳呆"", ""en"": ""poor appetite"", ""type"": ""DIAGNOSIS""}, {""zh"": ""纳呆"", ""en"": ""poor appetite"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾失健运"", ""en"": ""spleen failing to transport"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""食少纳呆"", ""en"": ""poor appetite"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾失健运"", ""en"": ""spleen failing to transport"", ""type"": ""DIAGNOSIS""}, {""zh"": ""纳呆"", ""en"": ""poor appetite"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
