term_id,zh,en,entity_type,aliases,source_status,note,preferred,variant_group,variant_note,normalization_action,occurrence_count,train_count,dev_count,test_count,entity_type_all,translation_variants,ambiguity_flag,corrected_from_en,corrected_from_entity_type,correction_note,evidence_ids
TERM_ALL_0533,急性肾炎,acute nephritis,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0702; source_translation_variants=acute nephritis; source_entity_types=PATHOGENESIS; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; evidence_ids=TCM_TRAIN_0702, TCM_TRAIN_0703",YES,TERM_ALL_VG_0533,single_form,unchanged,2,2,0,0,PATHOGENESIS,acute nephritis,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0702, TCM_TRAIN_0703"
TERM_ALL_0534,性质,nature,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0239; source_translation_variants=nature; source_entity_types=CONCEPT; text_type=10_viscera_phase_zangfu_functions; evidence_ids=TCM_TRAIN_0239,YES,TERM_ALL_VG_0534,single_form,unchanged,1,1,0,0,CONCEPT,nature,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0239
TERM_ALL_0535,恐,fear,CONCEPT,,extracted_from_all_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0155; source_translation_variants=fear; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; 29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0155, TCM_TRAIN_0159, TCM_TRAIN_0802",YES,TERM_ALL_VG_0535,single_form,unchanged,3,3,0,0,CONCEPT,fear,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0155, TCM_TRAIN_0159, TCM_TRAIN_0802"
TERM_ALL_0536,息风止痉,extinguish wind and stop spasm,PATHOGEN,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0621; source_translation_variants=extinguish wind and stop spasm; source_entity_types=PATHOGEN; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0621,YES,TERM_ALL_VG_0536,single_form,unchanged,1,1,0,0,PATHOGEN,extinguish wind and stop spasm,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0621
TERM_ALL_0537,息风止痉药,medicinals that extinguish wind and stop spasm,PATHOGEN,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0622; source_translation_variants=medicinals that extinguish wind and stop spasm; source_entity_types=PATHOGEN; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0622,YES,TERM_ALL_VG_0537,single_form,unchanged,1,1,0,0,PATHOGEN,medicinals that extinguish wind and stop spasm,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0622
TERM_ALL_0538,恶化,deterioration,THERAPY,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0780; source_translation_variants=deterioration; source_entity_types=THERAPY; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0780,YES,TERM_ALL_VG_0538,single_form,unchanged,1,1,0,0,THERAPY,deterioration,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0780
TERM_ALL_0539,恶寒,chilliness,SYMPTOM,aversion to cold,extracted_from_all_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0275; source_translation_variants=aversion to cold; source_entity_types=SYMPTOM; text_type=12_qi_blood_body_fluid_relations; evidence_ids=TCM_TRAIN_0275,YES,TERM_ALL_VG_0539,single_form,template_preferred_applied; source_variants_kept_as_aliases,1,1,0,0,SYMPTOM,aversion to cold,NO,aversion to cold,,单一译名/单一类型，未发现需要修正的问题。,TCM_TRAIN_0275
TERM_ALL_0540,恶证,bad signs,SYNDROME,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0780; source_translation_variants=bad signs; source_entity_types=SYNDROME; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0780,YES,TERM_ALL_VG_0540,single_form,unchanged,1,1,0,0,SYNDROME,bad signs,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0780
TERM_ALL_0541,恶风,aversion to wind,PATHOGEN,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0997; source_translation_variants=aversion to wind; source_entity_types=PATHOGEN; text_type=33_mixed_core_terms; 06_final_core_tcm_terms; evidence_ids=TCM_TRAIN_0997, TCM_DEV_0245",YES,TERM_ALL_VG_0541,single_form,unchanged,2,1,1,0,PATHOGEN,aversion to wind,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0997, TCM_DEV_0245"
TERM_ALL_0542,悲,sorrow,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0158; source_translation_variants=sorrow; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0158,YES,TERM_ALL_VG_0542,single_form,unchanged,1,1,0,0,CONCEPT,sorrow,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0158
TERM_ALL_0543,悲忧,sorrow and melancholy,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0154; source_translation_variants=sorrow and melancholy; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0154,YES,TERM_ALL_VG_0543,single_form,unchanged,1,1,0,0,CONCEPT,sorrow and melancholy,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0154
TERM_ALL_0544,情志,emotions,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,"occurrence_count=5; first_occurrence=TCM_TRAIN_0752; source_translation_variants=emotions; source_entity_types=DIAGNOSIS; text_type=28_zangfu_interrelationships; 31_pediatric_disease_pathogenesis_patterns; 01_core_theory_zangfu_pathogenesis; 02_zangfu_meridian_diagnosis; evidence_ids=TCM_TRAIN_0752, TCM_TRAIN_0758, TCM_TRAIN_0937, TCM_DEV_0015, TCM_TEST_0063",YES,TERM_ALL_VG_0544,single_form,unchanged,5,3,1,1,DIAGNOSIS,emotions,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0752, TCM_TRAIN_0758, TCM_TRAIN_0937, TCM_DEV_0015, TCM_TEST_0063"
TERM_ALL_0545,情志内伤,emotional injury,LOCATION,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0781; source_translation_variants=emotional injury; source_entity_types=LOCATION; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0781,YES,TERM_ALL_VG_0545,single_form,unchanged,1,1,0,0,LOCATION,emotional injury,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0781
TERM_ALL_0546,惊,fright,CONCEPT,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0156; source_translation_variants=fright; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0156, TCM_TRAIN_0160",YES,TERM_ALL_VG_0546,single_form,unchanged,2,2,0,0,CONCEPT,fright,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0156, TCM_TRAIN_0160"
TERM_ALL_0547,惊厥,convulsions,SYMPTOM,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0086; source_translation_variants=convulsions; source_entity_types=SYMPTOM; text_type=02_five_elements_qi_fluid_meridians; evidence_ids=TCM_DEV_0086,YES,TERM_ALL_VG_0547,single_form,unchanged,1,0,1,0,SYMPTOM,convulsions,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0086
TERM_ALL_0548,惊风,infantile convulsion,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0706; source_translation_variants=infantile convulsion; source_entity_types=PATHOGENESIS; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; evidence_ids=TCM_TRAIN_0706, TCM_TRAIN_0707",YES,TERM_ALL_VG_0548,single_form,unchanged,2,2,0,0,PATHOGENESIS,infantile convulsion,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0706, TCM_TRAIN_0707"
TERM_ALL_0549,愈合,healing,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0789; source_translation_variants=healing; source_entity_types=CONCEPT; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0789,YES,TERM_ALL_VG_0549,single_form,unchanged,1,1,0,0,CONCEPT,healing,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0789
TERM_ALL_0550,意识,consciousness,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0096; source_translation_variants=consciousness; source_entity_types=PATHOGENESIS; text_type=03_zangfu_pathogenesis_qi_blood; evidence_ids=TCM_DEV_0096,YES,TERM_ALL_VG_0550,single_form,unchanged,1,0,1,0,PATHOGENESIS,consciousness,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0096
TERM_ALL_0551,慢性发作,chronic onset,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0733; source_translation_variants=chronic onset; source_entity_types=PATHOGENESIS; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; evidence_ids=TCM_TRAIN_0733,YES,TERM_ALL_VG_0551,single_form,unchanged,1,1,0,0,PATHOGENESIS,chronic onset,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0733
TERM_ALL_0552,房劳过度,excessive sexual activity,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0165; source_translation_variants=excessive sexual activity; source_entity_types=CONCEPT; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0165,YES,TERM_ALL_VG_0552,single_form,unchanged,1,1,0,0,CONCEPT,excessive sexual activity,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0165
TERM_ALL_0553,手,hands,CONCEPT,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0312; source_translation_variants=hands; source_entity_types=CONCEPT; text_type=14_vital_pathogenic_qi_pathological_products; evidence_ids=TCM_TRAIN_0312, TCM_TRAIN_0313",YES,TERM_ALL_VG_0553,single_form,unchanged,2,2,0,0,CONCEPT,hands,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0312, TCM_TRAIN_0313"
TERM_ALL_0554,手三阳经,three Yang channels of the hand,SUBSTANCE,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0313; source_translation_variants=three Yang channels of the hand; source_entity_types=SUBSTANCE; text_type=14_vital_pathogenic_qi_pathological_products; evidence_ids=TCM_TRAIN_0313,YES,TERM_ALL_VG_0554,single_form,unchanged,1,1,0,0,SUBSTANCE,three Yang channels of the hand,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0313
TERM_ALL_0555,手三阴经,three Yin channels of the hand,SUBSTANCE,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0312; source_translation_variants=three Yin channels of the hand; source_entity_types=SUBSTANCE; text_type=14_vital_pathogenic_qi_pathological_products; evidence_ids=TCM_TRAIN_0312,YES,TERM_ALL_VG_0555,single_form,unchanged,1,1,0,0,SUBSTANCE,three Yin channels of the hand,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0312
TERM_ALL_0556,托法,expelling method,THERAPY,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0784; source_translation_variants=expelling method; source_entity_types=THERAPY; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0784,YES,TERM_ALL_VG_0556,single_form,unchanged,1,1,0,0,THERAPY,expelling method,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0784
TERM_ALL_0557,承载,reception,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TEST_0019; source_translation_variants=reception; source_entity_types=CONCEPT; text_type=01_core_theory_yinyang_five_elements; evidence_ids=TCM_TEST_0019,YES,TERM_ALL_VG_0557,single_form,unchanged,1,0,0,1,CONCEPT,reception,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TEST_0019
TERM_ALL_0558,抑木扶土,inhibiting wood to support earth,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TEST_0030; source_translation_variants=inhibiting wood to support earth; source_entity_types=CONCEPT; text_type=01_core_theory_yinyang_five_elements; evidence_ids=TCM_TEST_0030,YES,TERM_ALL_VG_0558,single_form,unchanged,1,0,0,1,CONCEPT,inhibiting wood to support earth,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TEST_0030
TERM_ALL_0559,抽搐,convulsions,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0183; source_translation_variants=convulsions; source_entity_types=DIAGNOSIS; text_type=08_six_channel_differentiation; 32_pediatrics_surgery_therapeutic_terms; 04_diagnostic_pattern_terms; evidence_ids=TCM_TRAIN_0183, TCM_TRAIN_0994, TCM_TEST_0193",YES,TERM_ALL_VG_0559,single_form,unchanged,3,2,0,1,DIAGNOSIS,convulsions,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0183, TCM_TRAIN_0994, TCM_TEST_0193"
TERM_ALL_0560,拒按,aggravated by pressure,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TEST_0168; source_translation_variants=aggravated by pressure; source_entity_types=DIAGNOSIS; text_type=04_diagnostic_pattern_terms; evidence_ids=TCM_TEST_0168,YES,TERM_ALL_VG_0560,single_form,unchanged,1,0,0,1,DIAGNOSIS,aggravated by pressure,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TEST_0168
TERM_ALL_0561,拘急,contraction,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0014; source_translation_variants=contraction; source_entity_types=PATHOGENESIS; text_type=01_core_theory_zangfu_pathogenesis; evidence_ids=TCM_DEV_0014,YES,TERM_ALL_VG_0561,single_form,unchanged,1,0,1,0,PATHOGENESIS,contraction,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0014
TERM_ALL_0562,拘挛,contraction,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0072; source_translation_variants=contraction; source_entity_types=CONCEPT; text_type=02_five_elements_qi_fluid_meridians; evidence_ids=TCM_DEV_0072,YES,TERM_ALL_VG_0562,single_form,unchanged,1,0,1,0,CONCEPT,contraction,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0072
TERM_ALL_0563,按诊,palpation of the body,DIAGNOSIS,palpation,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0231; source_translation_variants=palpation of the body; palpation; source_entity_types=DIAGNOSIS; text_type=10_viscera_phase_zangfu_functions; 15_zangfu_syndrome_differentiation; evidence_ids=TCM_TRAIN_0231, TCM_TRAIN_0327",YES,TERM_ALL_VG_0563,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,2,2,0,0,DIAGNOSIS,palpation of the body; palpation,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0231, TCM_TRAIN_0327"
TERM_ALL_0564,排出,excretion,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0066; source_translation_variants=excretion; source_entity_types=CONCEPT; text_type=02_five_elements_qi_fluid_meridians; evidence_ids=TCM_DEV_0066,YES,TERM_ALL_VG_0564,single_form,unchanged,1,0,1,0,CONCEPT,excretion,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0066
TERM_ALL_0565,排泄,excretion,SYMPTOM,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0079; source_translation_variants=excretion; source_entity_types=SYMPTOM; text_type=04_zangfu_fu_organ_functions; evidence_ids=TCM_TRAIN_0079,YES,TERM_ALL_VG_0565,single_form,unchanged,1,1,0,0,SYMPTOM,excretion,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0079
TERM_ALL_0566,排脓法,pus-draining method,THERAPY,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0786; source_translation_variants=pus-draining method; source_entity_types=THERAPY; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0786,YES,TERM_ALL_VG_0566,single_form,unchanged,1,1,0,0,THERAPY,pus-draining method,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0786
TERM_ALL_0567,推动,propulsion,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0021; source_translation_variants=propulsion; source_entity_types=PATHOGENESIS; text_type=01_core_theory_zangfu_pathogenesis; evidence_ids=TCM_DEV_0021,YES,TERM_ALL_VG_0567,single_form,unchanged,1,0,1,0,PATHOGENESIS,propulsion,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0021
TERM_ALL_0568,推动无力,weak propulsion,MEDICINAL,,extracted_from_all_entities_auto_normalized,"occurrence_count=4; first_occurrence=TCM_TRAIN_0197; source_translation_variants=weak propulsion; source_entity_types=MEDICINAL; text_type=08_six_channel_differentiation; 30_medicinals_formulas_therapeutic_methods; 02_five_elements_qi_fluid_meridians; evidence_ids=TCM_TRAIN_0197, TCM_TRAIN_0891, TCM_TRAIN_0892, TCM_DEV_0081",YES,TERM_ALL_VG_0568,single_form,unchanged,4,3,1,0,MEDICINAL,weak propulsion,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0197, TCM_TRAIN_0891, TCM_TRAIN_0892, TCM_DEV_0081"
TERM_ALL_0569,摄津,control body fluids,SUBSTANCE,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0101; source_translation_variants=control body fluids; source_entity_types=SUBSTANCE; text_type=06_meridians_etiology; evidence_ids=TCM_TRAIN_0101,YES,TERM_ALL_VG_0569,single_form,unchanged,1,1,0,0,SUBSTANCE,control body fluids,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0101
TERM_ALL_0570,摄纳,reception,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0109; source_translation_variants=reception; source_entity_types=PATHOGENESIS; text_type=03_zangfu_pathogenesis_qi_blood; evidence_ids=TCM_DEV_0109,YES,TERM_ALL_VG_0570,single_form,unchanged,1,0,1,0,PATHOGENESIS,reception,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0109
