id,split,zh,en,gold_count,model_count,eval_count,entities_gold,entities_model,entities_eval
TCM_DEV_0052,dev,气为血之帅。,Qi is the commander of blood.,3,2,3,"[{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""},{""zh"":""血"",""en"":""blood"",""type"":""SUBSTANCE""},{""zh"":""血之帅"",""en"":""commander of blood"",""type"":""SUBSTANCE""}]","[{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""},{""zh"":""血"",""en"":""blood"",""type"":""SUBSTANCE""}]","[{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""},{""zh"":""血"",""en"":""blood"",""type"":""SUBSTANCE""},{""zh"":""血之帅"",""en"":""commander of blood"",""type"":""SUBSTANCE""}]"
TCM_DEV_0053,dev,血为气之母。,Blood is the mother of Qi.,3,2,3,"[{""zh"":""血"",""en"":""blood"",""type"":""SUBSTANCE""},{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""},{""zh"":""气之母"",""en"":""mother of Qi"",""type"":""SUBSTANCE""}]","[{""zh"":""血"",""en"":""blood"",""type"":""SUBSTANCE""},{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""}]","[{""zh"":""血"",""en"":""blood"",""type"":""SUBSTANCE""},{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""},{""zh"":""气之母"",""en"":""mother of Qi"",""type"":""SUBSTANCE""}]"
TCM_DEV_0054,dev,气行则血行。,"When Qi moves, blood moves.",3,2,2,"[{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""},{""zh"":""血"",""en"":""blood"",""type"":""SUBSTANCE""},{""zh"":""运行"",""en"":""movement"",""type"":""PATHOGENESIS""}]","[{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""},{""zh"":""血"",""en"":""blood"",""type"":""SUBSTANCE""}]","[{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""},{""zh"":""血"",""en"":""blood"",""type"":""SUBSTANCE""}]"
TCM_DEV_0055,dev,气滞则血瘀。,"When Qi stagnates, blood becomes static.",2,2,0,"[{""zh"":""气滞"",""en"":""Qi stagnation"",""type"":""PATHOLOGY""},{""zh"":""血瘀"",""en"":""blood stasis"",""type"":""PATHOLOGY""}]","[{""zh"":""气滞"",""en"":""Qi stagnation"",""type"":""PATHOLOGY""},{""zh"":""血瘀"",""en"":""blood stasis"",""type"":""PATHOLOGY""}]",[]
TCM_DEV_0056,dev,血脱可导致气脱。,Blood desertion can lead to Qi desertion.,2,1,2,"[{""zh"":""血脱"",""en"":""blood desertion"",""type"":""SUBSTANCE""},{""zh"":""气脱"",""en"":""Qi desertion"",""type"":""PATHOLOGY""}]","[{""zh"":""气脱"",""en"":""Qi desertion"",""type"":""PATHOLOGY""}]","[{""zh"":""血脱"",""en"":""blood desertion"",""type"":""SUBSTANCE""},{""zh"":""气脱"",""en"":""Qi desertion"",""type"":""PATHOLOGY""}]"
TCM_DEV_0057,dev,津液充足可以维持肌肤润泽。,Sufficient body fluids maintain the moistness of the skin.,3,2,3,"[{""zh"":""津液"",""en"":""body fluids"",""type"":""SUBSTANCE""},{""zh"":""肌肤"",""en"":""skin"",""type"":""PATHOGENESIS""},{""zh"":""润泽"",""en"":""moistness"",""type"":""CONCEPT""}]","[{""zh"":""津液"",""en"":""body fluids"",""type"":""SUBSTANCE""},{""zh"":""肌肤"",""en"":""skin"",""type"":""PATHOGENESIS""}]","[{""zh"":""津液"",""en"":""body fluids"",""type"":""SUBSTANCE""},{""zh"":""肌肤"",""en"":""skin"",""type"":""PATHOGENESIS""},{""zh"":""润泽"",""en"":""moistness"",""type"":""CONCEPT""}]"
TCM_DEV_0058,dev,津液亏少可导致腠理干涩。,Deficiency of body fluids can make the striae dry.,3,2,2,"[{""zh"":""津液"",""en"":""body fluids"",""type"":""SUBSTANCE""},{""zh"":""腠理"",""en"":""striae"",""type"":""CONCEPT""},{""zh"":""干涩"",""en"":""dryness"",""type"":""CONCEPT""}]","[{""zh"":""津液"",""en"":""body fluids"",""type"":""SUBSTANCE""},{""zh"":""腠理"",""en"":""striae"",""type"":""CONCEPT""}]","[{""zh"":""津液"",""en"":""body fluids"",""type"":""SUBSTANCE""},{""zh"":""腠理"",""en"":""striae"",""type"":""CONCEPT""}]"
TCM_DEV_0060,dev,脾气转输水谷精微。,Spleen-Qi transports the essence of food and drink.,3,2,3,"[{""zh"":""脾气"",""en"":""spleen-Qi"",""type"":""SUBSTANCE""},{""zh"":""水谷精微"",""en"":""essence of food and drink"",""type"":""SUBSTANCE""},{""zh"":""转输"",""en"":""transport"",""type"":""CONCEPT""}]","[{""zh"":""脾气"",""en"":""spleen-Qi"",""type"":""SUBSTANCE""},{""zh"":""水谷精微"",""en"":""essence of food and drink"",""type"":""SUBSTANCE""}]","[{""zh"":""脾气"",""en"":""spleen-Qi"",""type"":""SUBSTANCE""},{""zh"":""水谷精微"",""en"":""essence of food and drink"",""type"":""SUBSTANCE""},{""zh"":""转输"",""en"":""transport"",""type"":""CONCEPT""}]"
TCM_DEV_0061,dev,肾气蒸化水液。,Kidney-Qi steams and transforms body fluids.,3,2,2,"[{""zh"":""肾气"",""en"":""kidney-Qi"",""type"":""SUBSTANCE""},{""zh"":""水液"",""en"":""body fluids"",""type"":""DIAGNOSIS""},{""zh"":""蒸化"",""en"":""steam and transform"",""type"":""THERAPY""}]","[{""zh"":""肾气"",""en"":""kidney-Qi"",""type"":""SUBSTANCE""},{""zh"":""水液"",""en"":""body fluids"",""type"":""DIAGNOSIS""}]","[{""zh"":""肾气"",""en"":""kidney-Qi"",""type"":""SUBSTANCE""},{""zh"":""水液"",""en"":""body fluids"",""type"":""DIAGNOSIS""}]"
TCM_DEV_0062,dev,三焦通调水道以运行津液。,The triple Jiao regulates the water pathways to move body fluids.,3,2,3,"[{""zh"":""三焦"",""en"":""triple Jiao"",""type"":""ORGAN""},{""zh"":""水道"",""en"":""water pathways"",""type"":""CONCEPT""},{""zh"":""津液"",""en"":""body fluids"",""type"":""SUBSTANCE""}]","[{""zh"":""三焦"",""en"":""triple Jiao"",""type"":""ORGAN""},{""zh"":""津液"",""en"":""body fluids"",""type"":""SUBSTANCE""}]","[{""zh"":""三焦"",""en"":""triple Jiao"",""type"":""ORGAN""},{""zh"":""水道"",""en"":""water pathways"",""type"":""CONCEPT""},{""zh"":""津液"",""en"":""body fluids"",""type"":""SUBSTANCE""}]"
TCM_DEV_0063,dev,胆汁排泄不畅可影响饮食消化。,Impaired bile excretion can affect digestion of food and drink.,2,0,2,"[{""zh"":""胆汁排泄"",""en"":""bile excretion"",""type"":""SYMPTOM""},{""zh"":""饮食消化"",""en"":""digestion of food and drink"",""type"":""THERAPY""}]",[],"[{""zh"":""胆汁排泄"",""en"":""bile excretion"",""type"":""SYMPTOM""},{""zh"":""饮食消化"",""en"":""digestion of food and drink"",""type"":""THERAPY""}]"
TCM_DEV_0064,dev,胃气下降保证糟粕下传。,Descent of stomach-Qi ensures downward transmission of waste.,3,2,3,"[{""zh"":""胃气"",""en"":""stomach-Qi"",""type"":""SUBSTANCE""},{""zh"":""糟粕"",""en"":""waste"",""type"":""CONCEPT""},{""zh"":""下传"",""en"":""downward transmission"",""type"":""THERAPY""}]","[{""zh"":""胃气"",""en"":""stomach-Qi"",""type"":""SUBSTANCE""},{""zh"":""糟粕"",""en"":""waste"",""type"":""CONCEPT""}]","[{""zh"":""胃气"",""en"":""stomach-Qi"",""type"":""SUBSTANCE""},{""zh"":""糟粕"",""en"":""waste"",""type"":""CONCEPT""},{""zh"":""下传"",""en"":""downward transmission"",""type"":""THERAPY""}]"
TCM_DEV_0065,dev,大肠津亏可使粪便干结。,Fluid deficiency in the large intestine can make stools dry and bound.,3,1,2,"[{""zh"":""大肠"",""en"":""large intestine"",""type"":""ORGAN""},{""zh"":""津亏"",""en"":""fluid deficiency"",""type"":""DIAGNOSIS""},{""zh"":""粪便干结"",""en"":""dry stools"",""type"":""CONCEPT""}]","[{""zh"":""大肠"",""en"":""large intestine"",""type"":""ORGAN""}]","[{""zh"":""大肠"",""en"":""large intestine"",""type"":""ORGAN""},{""zh"":""津亏"",""en"":""fluid deficiency"",""type"":""DIAGNOSIS""}]"
TCM_DEV_0066,dev,膀胱气化有助于尿液排出。,Qi transformation of the urinary bladder helps urine excretion.,3,2,2,"[{""zh"":""膀胱气化"",""en"":""bladder Qi transformation"",""type"":""THERAPY""},{""zh"":""尿液"",""en"":""urine"",""type"":""SYMPTOM""},{""zh"":""排出"",""en"":""excretion"",""type"":""CONCEPT""}]","[{""zh"":""膀胱气化"",""en"":""bladder Qi transformation"",""type"":""THERAPY""},{""zh"":""尿液"",""en"":""urine"",""type"":""SYMPTOM""}]","[{""zh"":""尿液"",""en"":""urine"",""type"":""SYMPTOM""},{""zh"":""排出"",""en"":""excretion"",""type"":""CONCEPT""}]"
TCM_DEV_0067,dev,女子胞功能依赖肝肾和冲任。,"The function of the uterus depends on the liver, kidneys, Thoroughfare and Conception vessels.",3,1,2,"[{""zh"":""女子胞"",""en"":""uterus"",""type"":""ORGAN""},{""zh"":""肝肾"",""en"":""liver and kidneys"",""type"":""DIAGNOSIS""},{""zh"":""冲任"",""en"":""Thoroughfare and Conception vessels"",""type"":""PATHOGENESIS""}]","[{""zh"":""肝肾"",""en"":""liver and kidneys"",""type"":""DIAGNOSIS""}]","[{""zh"":""女子胞"",""en"":""uterus"",""type"":""ORGAN""},{""zh"":""冲任"",""en"":""Thoroughfare and Conception vessels"",""type"":""PATHOGENESIS""}]"
TCM_DEV_0068,dev,冲脉血海充盛有助于月经调畅。,Abundance of the blood sea of the Thoroughfare Vessel helps menstruation remain regular.,3,1,3,"[{""zh"":""冲脉"",""en"":""Thoroughfare Vessel"",""type"":""MERIDIAN""},{""zh"":""血海"",""en"":""blood sea"",""type"":""SUBSTANCE""},{""zh"":""月经"",""en"":""menstruation"",""type"":""DIAGNOSIS""}]","[{""zh"":""冲脉"",""en"":""Thoroughfare Vessel"",""type"":""MERIDIAN""}]","[{""zh"":""冲脉"",""en"":""Thoroughfare Vessel"",""type"":""MERIDIAN""},{""zh"":""血海"",""en"":""blood sea"",""type"":""SUBSTANCE""},{""zh"":""月经"",""en"":""menstruation"",""type"":""DIAGNOSIS""}]"
TCM_DEV_0069,dev,任脉通畅有助于胞胎功能。,Free flow of the Conception Vessel helps uterine and fetal functions.,3,2,2,"[{""zh"":""任脉"",""en"":""Conception Vessel"",""type"":""MERIDIAN""},{""zh"":""胞胎"",""en"":""uterus and fetus"",""type"":""DIAGNOSIS""},{""zh"":""功能"",""en"":""function"",""type"":""DIAGNOSIS""}]","[{""zh"":""任脉"",""en"":""Conception Vessel"",""type"":""MERIDIAN""},{""zh"":""胞胎"",""en"":""uterus and fetus"",""type"":""DIAGNOSIS""}]","[{""zh"":""任脉"",""en"":""Conception Vessel"",""type"":""MERIDIAN""},{""zh"":""功能"",""en"":""function"",""type"":""DIAGNOSIS""}]"
TCM_DEV_0071,dev,带脉失约可影响诸经约束。,Failure of the Belt Vessel to bind can affect restraint of the channels.,3,1,3,"[{""zh"":""带脉"",""en"":""Belt Vessel"",""type"":""MERIDIAN""},{""zh"":""诸经"",""en"":""channels"",""type"":""CONCEPT""},{""zh"":""约束"",""en"":""restraint"",""type"":""CONCEPT""}]","[{""zh"":""带脉"",""en"":""Belt Vessel"",""type"":""MERIDIAN""}]","[{""zh"":""带脉"",""en"":""Belt Vessel"",""type"":""MERIDIAN""},{""zh"":""诸经"",""en"":""channels"",""type"":""CONCEPT""},{""zh"":""约束"",""en"":""restraint"",""type"":""CONCEPT""}]"
TCM_DEV_0072,dev,经筋失养可导致筋脉拘挛。,Malnourishment of the channel-musculatures can cause contraction of tendons and vessels.,3,1,3,"[{""zh"":""经筋"",""en"":""channel-musculatures"",""type"":""MERIDIAN""},{""zh"":""筋脉"",""en"":""tendons and vessels"",""type"":""DIAGNOSIS""},{""zh"":""拘挛"",""en"":""contraction"",""type"":""CONCEPT""}]","[{""zh"":""筋脉"",""en"":""tendons and vessels"",""type"":""DIAGNOSIS""}]","[{""zh"":""经筋"",""en"":""channel-musculatures"",""type"":""MERIDIAN""},{""zh"":""筋脉"",""en"":""tendons and vessels"",""type"":""DIAGNOSIS""},{""zh"":""拘挛"",""en"":""contraction"",""type"":""CONCEPT""}]"
TCM_DEV_0073,dev,皮部受邪可通过经络内传。,Pathogens invading the skin regions can transmit inward through the meridians.,3,1,2,"[{""zh"":""皮部"",""en"":""skin regions"",""type"":""MERIDIAN""},{""zh"":""经络"",""en"":""meridians"",""type"":""MERIDIAN""},{""zh"":""内传"",""en"":""inward transmission"",""type"":""LOCATION""}]","[{""zh"":""经络"",""en"":""meridians"",""type"":""MERIDIAN""}]","[{""zh"":""皮部"",""en"":""skin regions"",""type"":""MERIDIAN""},{""zh"":""经络"",""en"":""meridians"",""type"":""MERIDIAN""}]"
TCM_DEV_0074,dev,腧穴反应可以提示经络病变。,Responses at acupoints can indicate meridian disorders.,3,1,3,"[{""zh"":""腧穴"",""en"":""acupoints"",""type"":""CONCEPT""},{""zh"":""经络病变"",""en"":""meridian disorders"",""type"":""MERIDIAN""},{""zh"":""反应"",""en"":""response"",""type"":""CONCEPT""}]","[{""zh"":""腧穴"",""en"":""acupoints"",""type"":""CONCEPT""}]","[{""zh"":""腧穴"",""en"":""acupoints"",""type"":""CONCEPT""},{""zh"":""经络病变"",""en"":""meridian disorders"",""type"":""MERIDIAN""},{""zh"":""反应"",""en"":""response"",""type"":""CONCEPT""}]"
TCM_DEV_0075,dev,表邪未解可继续向里传变。,Unresolved exterior pathogens can continue to transmit inward.,3,1,1,"[{""zh"":""表邪"",""en"":""exterior pathogens"",""type"":""PATHOGEN""},{""zh"":""里"",""en"":""interior"",""type"":""LOCATION""},{""zh"":""传变"",""en"":""transmission"",""type"":""CONCEPT""}]","[{""zh"":""表邪"",""en"":""exterior pathogens"",""type"":""PATHOGEN""}]","[{""zh"":""表邪"",""en"":""exterior pathogens"",""type"":""PATHOGEN""}]"
TCM_DEV_0076,dev,里热炽盛可耗气伤津。,Exuberant interior heat can consume Qi and injure body fluids.,3,1,2,"[{""zh"":""里热炽盛"",""en"":""exuberant interior heat"",""type"":""DIAGNOSIS""},{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""},{""zh"":""津液"",""en"":""body fluids"",""type"":""SUBSTANCE""}]","[{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""}]","[{""zh"":""里热炽盛"",""en"":""exuberant interior heat"",""type"":""DIAGNOSIS""},{""zh"":""气"",""en"":""Qi"",""type"":""SUBSTANCE""}]"
TCM_DEV_0077,dev,寒邪直中可损伤脾肾阳气。,Direct invasion by cold pathogen can damage Yang-Qi of the spleen and kidneys.,2,1,1,"[{""zh"":""寒邪"",""en"":""cold pathogen"",""type"":""PATHOGEN""},{""zh"":""脾肾阳气"",""en"":""spleen-kidney Yang-Qi"",""type"":""SUBSTANCE""}]","[{""zh"":""寒邪"",""en"":""cold pathogen"",""type"":""PATHOGEN""}]","[{""zh"":""寒邪"",""en"":""cold pathogen"",""type"":""PATHOGEN""}]"
TCM_DEV_0078,dev,湿热下注可影响膀胱气化。,Downward flow of dampness-heat can affect urinary-bladder Qi transformation.,2,2,1,"[{""zh"":""湿热下注"",""en"":""dampness-heat pouring downward"",""type"":""THERAPY""},{""zh"":""膀胱气化"",""en"":""bladder Qi transformation"",""type"":""THERAPY""}]","[{""zh"":""湿热下注"",""en"":""dampness-heat pouring downward"",""type"":""THERAPY""},{""zh"":""膀胱气化"",""en"":""bladder Qi transformation"",""type"":""THERAPY""}]","[{""zh"":""膀胱气化"",""en"":""bladder Qi transformation"",""type"":""THERAPY""}]"
TCM_DEV_0079,dev,痰热上扰可蒙蔽清窍。,Phlegm-heat disturbing upward can cloud the clear orifices.,3,1,3,"[{""zh"":""痰热"",""en"":""phlegm-heat"",""type"":""PATHOGEN""},{""zh"":""清窍"",""en"":""clear orifices"",""type"":""THERAPY""},{""zh"":""蒙蔽"",""en"":""cloud"",""type"":""CONCEPT""}]","[{""zh"":""清窍"",""en"":""clear orifices"",""type"":""THERAPY""}]","[{""zh"":""痰热"",""en"":""phlegm-heat"",""type"":""PATHOGEN""},{""zh"":""清窍"",""en"":""clear orifices"",""type"":""THERAPY""},{""zh"":""蒙蔽"",""en"":""cloud"",""type"":""CONCEPT""}]"
TCM_DEV_0080,dev,瘀血阻络可使疼痛夜间加重。,Blood stasis obstructing collaterals can worsen pain at night.,3,2,3,"[{""zh"":""瘀血阻络"",""en"":""blood stasis obstructing collaterals"",""type"":""DIAGNOSIS""},{""zh"":""疼痛"",""en"":""pain"",""type"":""SYMPTOM""},{""zh"":""夜间"",""en"":""night"",""type"":""CONCEPT""}]","[{""zh"":""瘀血阻络"",""en"":""blood stasis obstructing collaterals"",""type"":""DIAGNOSIS""},{""zh"":""疼痛"",""en"":""pain"",""type"":""SYMPTOM""}]","[{""zh"":""瘀血阻络"",""en"":""blood stasis obstructing collaterals"",""type"":""DIAGNOSIS""},{""zh"":""疼痛"",""en"":""pain"",""type"":""SYMPTOM""},{""zh"":""夜间"",""en"":""night"",""type"":""CONCEPT""}]"
TCM_DEV_0081,dev,气虚推动无力可导致瘀阻。,Weak propulsion due to Qi deficiency can lead to stasis obstruction.,3,2,3,"[{""zh"":""气虚"",""en"":""Qi deficiency"",""type"":""PATHOLOGY""},{""zh"":""推动无力"",""en"":""weak propulsion"",""type"":""MEDICINAL""},{""zh"":""瘀阻"",""en"":""stasis obstruction"",""type"":""PATHOGEN""}]","[{""zh"":""气虚"",""en"":""Qi deficiency"",""type"":""PATHOLOGY""},{""zh"":""推动无力"",""en"":""weak propulsion"",""type"":""MEDICINAL""}]","[{""zh"":""气虚"",""en"":""Qi deficiency"",""type"":""PATHOLOGY""},{""zh"":""推动无力"",""en"":""weak propulsion"",""type"":""MEDICINAL""},{""zh"":""瘀阻"",""en"":""stasis obstruction"",""type"":""PATHOGEN""}]"
TCM_DEV_0082,dev,小儿风热犯肺可导致咳嗽发热。,Wind-heat invading the lungs in children can cause cough and fever.,3,3,2,"[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""风热犯肺"",""en"":""wind-heat invading lungs"",""type"":""PATHOGEN""},{""zh"":""咳嗽"",""en"":""cough"",""type"":""SYMPTOM""}]","[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""风热犯肺"",""en"":""wind-heat invading lungs"",""type"":""PATHOGEN""},{""zh"":""咳嗽"",""en"":""cough"",""type"":""SYMPTOM""}]","[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""咳嗽"",""en"":""cough"",""type"":""SYMPTOM""}]"
TCM_DEV_0083,dev,小儿痰热壅肺可导致喘促痰鸣。,Phlegm-heat obstructing the lungs in children can cause panting and phlegm rale.,3,2,2,"[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""痰热壅肺"",""en"":""phlegm-heat obstructing lungs"",""type"":""PATHOGEN""},{""zh"":""喘促"",""en"":""panting"",""type"":""SYMPTOM""}]","[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""痰热壅肺"",""en"":""phlegm-heat obstructing lungs"",""type"":""PATHOGEN""}]","[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""喘促"",""en"":""panting"",""type"":""SYMPTOM""}]"
TCM_DEV_0084,dev,小儿脾虚夹湿可导致食少便溏。,Spleen deficiency with dampness in children can cause poor intake and loose stool.,3,1,3,"[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""脾虚夹湿"",""en"":""spleen deficiency with dampness"",""type"":""PATHOGEN""},{""zh"":""便溏"",""en"":""loose stool"",""type"":""DIAGNOSIS""}]","[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""}]","[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""脾虚夹湿"",""en"":""spleen deficiency with dampness"",""type"":""PATHOGEN""},{""zh"":""便溏"",""en"":""loose stool"",""type"":""DIAGNOSIS""}]"
TCM_DEV_0085,dev,小儿肾虚不固可导致遗尿频作。,Kidney deficiency with insecurity in children can cause recurrent enuresis.,3,2,3,"[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""肾虚不固"",""en"":""kidney deficiency with insecurity"",""type"":""PATHOGENESIS""},{""zh"":""遗尿"",""en"":""enuresis"",""type"":""SYMPTOM""}]","[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""遗尿"",""en"":""enuresis"",""type"":""SYMPTOM""}]","[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""肾虚不固"",""en"":""kidney deficiency with insecurity"",""type"":""PATHOGENESIS""},{""zh"":""遗尿"",""en"":""enuresis"",""type"":""SYMPTOM""}]"
TCM_DEV_0086,dev,小儿肝风内动可导致惊厥抽搐。,Internal stirring of liver wind in children can cause convulsions.,3,2,3,"[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""肝风内动"",""en"":""internal stirring of liver wind"",""type"":""DIAGNOSIS""},{""zh"":""惊厥"",""en"":""convulsions"",""type"":""SYMPTOM""}]","[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""肝风内动"",""en"":""internal stirring of liver wind"",""type"":""DIAGNOSIS""}]","[{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""肝风内动"",""en"":""internal stirring of liver wind"",""type"":""DIAGNOSIS""},{""zh"":""惊厥"",""en"":""convulsions"",""type"":""SYMPTOM""}]"
TCM_DEV_0087,dev,外科热毒炽盛可使局部红肿明显。,Exuberant heat toxin in surgery can make local redness and swelling obvious.,3,1,2,"[{""zh"":""热毒炽盛"",""en"":""exuberant heat toxin"",""type"":""PATHOGEN""},{""zh"":""局部"",""en"":""local area"",""type"":""CONCEPT""},{""zh"":""红肿"",""en"":""redness and swelling"",""type"":""SYMPTOM""}]","[{""zh"":""红肿"",""en"":""redness and swelling"",""type"":""SYMPTOM""}]","[{""zh"":""热毒炽盛"",""en"":""exuberant heat toxin"",""type"":""PATHOGEN""},{""zh"":""红肿"",""en"":""redness and swelling"",""type"":""SYMPTOM""}]"
