id,split,zh,en,text_type,term_count,entities,source_status,note,entities_gold,entities_model,entities_eval,term_count_gold,term_count_model,term_count_eval
TCM_TRAIN_0332,train,寒凉药物可以减轻或消除热证。,Cold and cool medicines can relieve or clear away heat syndromes.,15_zangfu_syndrome_differentiation,2,"[{""zh"":""寒凉药物"",""en"":""cold and cool medicines"",""type"":""PATHOGEN""},{""zh"":""热证"",""en"":""heat syndromes"",""type"":""SYNDROME""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""寒凉药物"",""en"":""cold and cool medicines"",""type"":""PATHOGEN""},{""zh"":""热证"",""en"":""heat syndromes"",""type"":""SYNDROME""}]","[{""zh"":""寒凉药物"",""en"":""cold and cool medicines"",""type"":""PATHOGEN""},{""zh"":""热证"",""en"":""heat syndromes"",""type"":""SYNDROME""}]","[{""zh"":""寒凉药物"",""en"":""cold and cool medicines"",""type"":""PATHOGEN""},{""zh"":""热证"",""en"":""heat syndromes"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0333,train,温热药物可以减轻或消除寒证。,Warm and hot medicines can relieve or clear away cold syndromes.,15_zangfu_syndrome_differentiation,2,"[{""zh"":""温热药物"",""en"":""warm and hot medicines"",""type"":""THERAPY""},{""zh"":""寒证"",""en"":""cold syndromes"",""type"":""SYNDROME""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""温热药物"",""en"":""warm and hot medicines"",""type"":""THERAPY""},{""zh"":""寒证"",""en"":""cold syndromes"",""type"":""SYNDROME""}]","[{""zh"":""温热药物"",""en"":""warm and hot medicines"",""type"":""THERAPY""},{""zh"":""寒证"",""en"":""cold syndromes"",""type"":""SYNDROME""}]","[{""zh"":""温热药物"",""en"":""warm and hot medicines"",""type"":""THERAPY""},{""zh"":""寒证"",""en"":""cold syndromes"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0334,train,五味包括辛、甘、酸、苦、咸。,"The five tastes include acrid, sweet, sour, bitter and salty.",15_zangfu_syndrome_differentiation,2,"[{""zh"":""五味"",""en"":""five tastes"",""type"":""CONCEPT""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""五味"",""en"":""five tastes"",""type"":""CONCEPT""},{""zh"":""辛甘酸苦咸"",""en"":""acrid, sweet, sour, bitter and salty"",""type"":""CONCEPT""}]","[{""zh"":""五味"",""en"":""five tastes"",""type"":""CONCEPT""}]","[{""zh"":""五味"",""en"":""five tastes"",""type"":""CONCEPT""}]",2,1,1
TCM_TRAIN_0335,train,辛味、甘味和淡味属阳。,"Acrid, sweet and bland tastes belong to Yang.",15_zangfu_syndrome_differentiation,4,"[{""zh"":""淡味"",""en"":""bland taste"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""辛味"",""en"":""acrid taste"",""type"":""CONCEPT""},{""zh"":""甘味"",""en"":""sweet taste"",""type"":""CONCEPT""},{""zh"":""淡味"",""en"":""bland taste"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""zh"":""辛味"",""en"":""acrid taste"",""type"":""CONCEPT""},{""zh"":""甘味"",""en"":""sweet taste"",""type"":""CONCEPT""},{""zh"":""淡味"",""en"":""bland taste"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""zh"":""淡味"",""en"":""bland taste"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]",4,4,2
TCM_TRAIN_0336,train,酸味、苦味和咸味属阴。,"Sour, bitter and salty tastes belong to Yin.",15_zangfu_syndrome_differentiation,4,"[{""zh"":""咸味"",""en"":""salty taste"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""酸味"",""en"":""sour taste"",""type"":""CONCEPT""},{""zh"":""苦味"",""en"":""bitter taste"",""type"":""CONCEPT""},{""zh"":""咸味"",""en"":""salty taste"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""酸味"",""en"":""sour taste"",""type"":""CONCEPT""},{""zh"":""苦味"",""en"":""bitter taste"",""type"":""CONCEPT""},{""zh"":""咸味"",""en"":""salty taste"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""咸味"",""en"":""salty taste"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]",4,4,2
TCM_TRAIN_0337,train,升表示药物作用趋向上升。,Lifting indicates that medicinal action tends upward.,15_zangfu_syndrome_differentiation,3,"[{""zh"":""升"",""en"":""lifting"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""上升"",""en"":""upward"",""type"":""CONCEPT""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""升"",""en"":""lifting"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""上升"",""en"":""upward"",""type"":""CONCEPT""}]","[{""zh"":""升"",""en"":""lifting"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""上升"",""en"":""upward"",""type"":""CONCEPT""}]","[{""zh"":""升"",""en"":""lifting"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""上升"",""en"":""upward"",""type"":""CONCEPT""}]",3,3,3
TCM_TRAIN_0338,train,降表示药物作用趋向下降。,Lowering indicates that medicinal action tends downward.,15_zangfu_syndrome_differentiation,3,"[{""zh"":""降"",""en"":""lowering"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""下降"",""en"":""downward"",""type"":""THERAPY""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""降"",""en"":""lowering"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""下降"",""en"":""downward"",""type"":""THERAPY""}]","[{""zh"":""降"",""en"":""lowering"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""下降"",""en"":""downward"",""type"":""THERAPY""}]","[{""zh"":""降"",""en"":""lowering"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""下降"",""en"":""downward"",""type"":""THERAPY""}]",3,3,3
TCM_TRAIN_0339,train,浮表示药物作用趋向浮散。,Floating indicates that medicinal action tends outward and dispersing.,15_zangfu_syndrome_differentiation,3,"[{""zh"":""浮"",""en"":""floating"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""浮散"",""en"":""outward and dispersing"",""type"":""FORMULA""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""浮"",""en"":""floating"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""浮散"",""en"":""outward and dispersing"",""type"":""FORMULA""}]","[{""zh"":""浮"",""en"":""floating"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""浮散"",""en"":""outward and dispersing"",""type"":""FORMULA""}]","[{""zh"":""浮"",""en"":""floating"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""浮散"",""en"":""outward and dispersing"",""type"":""FORMULA""}]",3,3,3
TCM_TRAIN_0340,train,沉表示药物作用趋向重镇下行。,Sinking indicates that medicinal action tends heavy and downward.,15_zangfu_syndrome_differentiation,3,"[{""zh"":""沉"",""en"":""sinking"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""重镇下行"",""en"":""heavy and downward"",""type"":""THERAPY""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""沉"",""en"":""sinking"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""重镇下行"",""en"":""heavy and downward"",""type"":""THERAPY""}]","[{""zh"":""沉"",""en"":""sinking"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""重镇下行"",""en"":""heavy and downward"",""type"":""THERAPY""}]","[{""zh"":""沉"",""en"":""sinking"",""type"":""CONCEPT""},{""zh"":""药物作用"",""en"":""medicinal action"",""type"":""CONCEPT""},{""zh"":""重镇下行"",""en"":""heavy and downward"",""type"":""THERAPY""}]",3,3,3
TCM_TRAIN_0341,train,升浮药物多上行向外。,Lifting and floating medicines mostly act upward and outward.,16_meridian_theory_channels_vessels,2,"[{""zh"":""升浮药物"",""en"":""lifting and floating medicines"",""type"":""CONCEPT""},{""zh"":""上行向外"",""en"":""upward and outward"",""type"":""LOCATION""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""升浮药物"",""en"":""lifting and floating medicines"",""type"":""CONCEPT""},{""zh"":""上行向外"",""en"":""upward and outward"",""type"":""LOCATION""}]","[{""zh"":""升浮药物"",""en"":""lifting and floating medicines"",""type"":""CONCEPT""},{""zh"":""上行向外"",""en"":""upward and outward"",""type"":""LOCATION""}]","[{""zh"":""升浮药物"",""en"":""lifting and floating medicines"",""type"":""CONCEPT""},{""zh"":""上行向外"",""en"":""upward and outward"",""type"":""LOCATION""}]",2,2,2
TCM_TRAIN_0342,train,沉降药物多下行向内。,Lowering and sinking medicines mostly act downward and inward.,16_meridian_theory_channels_vessels,2,"[{""zh"":""沉降药物"",""en"":""lowering and sinking medicines"",""type"":""CONCEPT""},{""zh"":""下行向内"",""en"":""downward and inward"",""type"":""THERAPY""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""沉降药物"",""en"":""lowering and sinking medicines"",""type"":""CONCEPT""},{""zh"":""下行向内"",""en"":""downward and inward"",""type"":""THERAPY""}]","[{""zh"":""沉降药物"",""en"":""lowering and sinking medicines"",""type"":""CONCEPT""},{""zh"":""下行向内"",""en"":""downward and inward"",""type"":""THERAPY""}]","[{""zh"":""沉降药物"",""en"":""lowering and sinking medicines"",""type"":""CONCEPT""},{""zh"":""下行向内"",""en"":""downward and inward"",""type"":""THERAPY""}]",2,2,2
TCM_TRAIN_0343,train,升浮药物属阳。,Lifting and floating medicines belong to Yang.,16_meridian_theory_channels_vessels,2,"[{""zh"":""升浮药物"",""en"":""lifting and floating medicines"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""升浮药物"",""en"":""lifting and floating medicines"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""zh"":""升浮药物"",""en"":""lifting and floating medicines"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""zh"":""升浮药物"",""en"":""lifting and floating medicines"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]",2,2,2
TCM_TRAIN_0344,train,沉降药物属阴。,Lowering and sinking medicines belong to Yin.,16_meridian_theory_channels_vessels,2,"[{""zh"":""沉降药物"",""en"":""lowering and sinking medicines"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""沉降药物"",""en"":""lowering and sinking medicines"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""沉降药物"",""en"":""lowering and sinking medicines"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""沉降药物"",""en"":""lowering and sinking medicines"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]",2,2,2
TCM_TRAIN_0345,train,中药配伍可以增强药物疗效。,Compatibility of Chinese medicinals can enhance therapeutic effects.,16_meridian_theory_channels_vessels,2,"[{""zh"":""中药配伍"",""en"":""compatibility of Chinese medicinals"",""type"":""CONCEPT""},{""zh"":""疗效"",""en"":""therapeutic effects"",""type"":""THERAPY""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""中药配伍"",""en"":""compatibility of Chinese medicinals"",""type"":""CONCEPT""},{""zh"":""疗效"",""en"":""therapeutic effects"",""type"":""THERAPY""}]","[{""zh"":""中药配伍"",""en"":""compatibility of Chinese medicinals"",""type"":""CONCEPT""},{""zh"":""疗效"",""en"":""therapeutic effects"",""type"":""THERAPY""}]","[{""zh"":""中药配伍"",""en"":""compatibility of Chinese medicinals"",""type"":""CONCEPT""},{""zh"":""疗效"",""en"":""therapeutic effects"",""type"":""THERAPY""}]",2,2,2
TCM_TRAIN_0346,train,中药配伍可以减轻药物毒性。,Compatibility of Chinese medicinals can reduce medicinal toxicity.,16_meridian_theory_channels_vessels,2,"[{""zh"":""中药配伍"",""en"":""compatibility of Chinese medicinals"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""中药配伍"",""en"":""compatibility of Chinese medicinals"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]","[{""zh"":""中药配伍"",""en"":""compatibility of Chinese medicinals"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]","[{""zh"":""中药配伍"",""en"":""compatibility of Chinese medicinals"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]",2,2,2
TCM_TRAIN_0347,train,单行是单味药治疗疾病的方法。,Single use means treating disease with one medicinal alone.,16_meridian_theory_channels_vessels,3,"[{""zh"":""单行"",""en"":""single use"",""type"":""CONCEPT""},{""zh"":""单味药"",""en"":""one medicinal"",""type"":""CONCEPT""},{""zh"":""治疗疾病"",""en"":""treating disease"",""type"":""DISEASE""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""单行"",""en"":""single use"",""type"":""CONCEPT""},{""zh"":""单味药"",""en"":""one medicinal"",""type"":""CONCEPT""},{""zh"":""治疗疾病"",""en"":""treating disease"",""type"":""DISEASE""}]","[{""zh"":""单行"",""en"":""single use"",""type"":""CONCEPT""},{""zh"":""单味药"",""en"":""one medicinal"",""type"":""CONCEPT""},{""zh"":""治疗疾病"",""en"":""treating disease"",""type"":""DISEASE""}]","[{""zh"":""单行"",""en"":""single use"",""type"":""CONCEPT""},{""zh"":""单味药"",""en"":""one medicinal"",""type"":""CONCEPT""},{""zh"":""治疗疾病"",""en"":""treating disease"",""type"":""DISEASE""}]",3,3,3
TCM_TRAIN_0348,train,相须是性能相似药物的协同配伍。,Mutual reinforcement is the combined use of medicinals with similar properties.,16_meridian_theory_channels_vessels,3,"[{""zh"":""相须"",""en"":""mutual reinforcement"",""type"":""CONCEPT""},{""zh"":""配伍"",""en"":""combined use"",""type"":""CONCEPT""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""相须"",""en"":""mutual reinforcement"",""type"":""CONCEPT""},{""zh"":""药物性能"",""en"":""medicinal properties"",""type"":""CONCEPT""},{""zh"":""配伍"",""en"":""combined use"",""type"":""CONCEPT""}]","[{""zh"":""相须"",""en"":""mutual reinforcement"",""type"":""CONCEPT""},{""zh"":""配伍"",""en"":""combined use"",""type"":""CONCEPT""}]","[{""zh"":""相须"",""en"":""mutual reinforcement"",""type"":""CONCEPT""},{""zh"":""配伍"",""en"":""combined use"",""type"":""CONCEPT""}]",3,2,2
TCM_TRAIN_0349,train,相使是一药为主、另一药为辅的配伍。,Mutual assistance is compatibility in which one medicinal plays the main role and another assists it.,16_meridian_theory_channels_vessels,3,"[{""zh"":""相使"",""en"":""mutual assistance"",""type"":""CONCEPT""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""相使"",""en"":""mutual assistance"",""type"":""CONCEPT""},{""zh"":""主药"",""en"":""main medicinal"",""type"":""CONCEPT""},{""zh"":""辅药"",""en"":""assisting medicinal"",""type"":""CONCEPT""}]","[{""zh"":""相使"",""en"":""mutual assistance"",""type"":""CONCEPT""}]","[{""zh"":""相使"",""en"":""mutual assistance"",""type"":""CONCEPT""}]",3,1,1
TCM_TRAIN_0350,train,相畏说明一药能减轻另一药的毒性。,Mutual restraint means that one medicinal can reduce the toxicity of another.,16_meridian_theory_channels_vessels,2,"[{""zh"":""相畏"",""en"":""mutual restraint"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""相畏"",""en"":""mutual restraint"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]","[{""zh"":""相畏"",""en"":""mutual restraint"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]","[{""zh"":""相畏"",""en"":""mutual restraint"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]",2,2,2
TCM_TRAIN_0351,train,相杀说明一药能消除另一药的毒性。,Mutual detoxication means that one medicinal can eliminate the toxicity of another.,16_meridian_theory_channels_vessels,2,"[{""zh"":""相杀"",""en"":""mutual detoxication"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""相杀"",""en"":""mutual detoxication"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]","[{""zh"":""相杀"",""en"":""mutual detoxication"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]","[{""zh"":""相杀"",""en"":""mutual detoxication"",""type"":""CONCEPT""},{""zh"":""毒性"",""en"":""toxicity"",""type"":""PATHOGEN""}]",2,2,2
TCM_TRAIN_0352,train,相恶说明一药能降低另一药的疗效。,Mutual inhibition means that one medicinal can reduce the therapeutic effect of another.,16_meridian_theory_channels_vessels,2,"[{""zh"":""相恶"",""en"":""mutual inhibition"",""type"":""CONCEPT""},{""zh"":""疗效"",""en"":""therapeutic effect"",""type"":""THERAPY""}]",user_approved_candidate,medicinal/formula terminology; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""相恶"",""en"":""mutual inhibition"",""type"":""CONCEPT""},{""zh"":""疗效"",""en"":""therapeutic effect"",""type"":""THERAPY""}]","[{""zh"":""相恶"",""en"":""mutual inhibition"",""type"":""CONCEPT""},{""zh"":""疗效"",""en"":""therapeutic effect"",""type"":""THERAPY""}]","[{""zh"":""相恶"",""en"":""mutual inhibition"",""type"":""CONCEPT""},{""zh"":""疗效"",""en"":""therapeutic effect"",""type"":""THERAPY""}]",2,2,2
