id,split,zh,spans_json,span_count,char_count,labels_json
TCM_TRAIN_0462,train,痰湿阻肺证常反映痰湿阻肺。,"[{""start"":0,""end"":5,""text"":""痰湿阻肺证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""痰湿阻肺"",""type"":""SYNDROME""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0463,train,肺阴虚证以肺阴不足为主要病机。,"[{""start"":0,""end"":4,""text"":""肺阴虚证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""肺阴不足"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0464,train,肺阴虚证可导致虚热内扰。,"[{""start"":0,""end"":4,""text"":""肺阴虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""虚热内扰"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0465,train,肺阴虚证常反映肺阴不足。,"[{""start"":0,""end"":4,""text"":""肺阴虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""肺阴不足"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0466,train,脾气虚证以脾气不足为主要病机。,"[{""start"":0,""end"":4,""text"":""脾气虚证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""脾气不足"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0467,train,脾气虚证可导致运化无力。,"[{""start"":0,""end"":4,""text"":""脾气虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""运化无力"",""type"":""CONCEPT""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0468,train,脾气虚证常反映脾气不足。,"[{""start"":0,""end"":4,""text"":""脾气虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""脾气不足"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0469,train,脾阳虚证以脾阳不足为主要病机。,"[{""start"":0,""end"":4,""text"":""脾阳虚证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""脾阳不足"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0470,train,脾阳虚证可导致寒湿内生。,"[{""start"":0,""end"":4,""text"":""脾阳虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""寒湿内生"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0471,train,脾阳虚证常反映脾阳不足。,"[{""start"":0,""end"":4,""text"":""脾阳虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""脾阳不足"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0472,train,寒湿困脾证以寒湿困脾为主要病机。,"[{""start"":0,""end"":5,""text"":""寒湿困脾证"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""寒湿困脾"",""type"":""SYNDROME""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0473,train,寒湿困脾证可导致脾失健运。,"[{""start"":0,""end"":5,""text"":""寒湿困脾证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""脾失健运"",""type"":""CONCEPT""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0474,train,寒湿困脾证常反映寒湿困脾。,"[{""start"":0,""end"":5,""text"":""寒湿困脾证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""寒湿困脾"",""type"":""SYNDROME""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0475,train,湿热蕴脾证以湿热蕴脾为主要病机。,"[{""start"":0,""end"":5,""text"":""湿热蕴脾证"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""湿热蕴脾"",""type"":""SYNDROME""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0476,train,湿热蕴脾证可导致运化失常。,"[{""start"":0,""end"":5,""text"":""湿热蕴脾证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""运化失常"",""type"":""SYNDROME""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0477,train,湿热蕴脾证常反映湿热蕴脾。,"[{""start"":0,""end"":5,""text"":""湿热蕴脾证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""湿热蕴脾"",""type"":""SYNDROME""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0478,train,肝气郁结证以肝失疏泄为主要病机。,"[{""start"":0,""end"":5,""text"":""肝气郁结证"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""肝失疏泄"",""type"":""CONCEPT""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0479,train,肝气郁结证可导致气机郁滞。,"[{""start"":0,""end"":5,""text"":""肝气郁结证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""气机郁滞"",""type"":""CONCEPT""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0480,train,肝气郁结证常反映肝失疏泄。,"[{""start"":0,""end"":5,""text"":""肝气郁结证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""肝失疏泄"",""type"":""CONCEPT""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0481,train,肝火上炎证以肝火炽盛为主要病机。,"[{""start"":0,""end"":5,""text"":""肝火上炎证"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""肝火炽盛"",""type"":""CONCEPT""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0482,train,肝火上炎证可导致火热上扰。,"[{""start"":0,""end"":5,""text"":""肝火上炎证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""火热上扰"",""type"":""CONCEPT""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0483,train,肝火上炎证常反映肝火炽盛。,"[{""start"":0,""end"":5,""text"":""肝火上炎证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""肝火炽盛"",""type"":""CONCEPT""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0484,train,肝阳上亢证以肝肾阴虚为主要病机。,"[{""start"":0,""end"":5,""text"":""肝阳上亢证"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""肝肾阴虚"",""type"":""SYNDROME""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0485,train,肝阳上亢证可导致阳亢于上。,"[{""start"":0,""end"":5,""text"":""肝阳上亢证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""阳亢于上"",""type"":""SYNDROME""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0486,train,肝阳上亢证常反映肝肾阴虚。,"[{""start"":0,""end"":5,""text"":""肝阳上亢证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""肝肾阴虚"",""type"":""SYNDROME""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0487,train,肝风内动证以肝阳化风为主要病机。,"[{""start"":0,""end"":5,""text"":""肝风内动证"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""肝阳化风"",""type"":""CONCEPT""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0488,train,肝风内动证可导致筋脉失养。,"[{""start"":0,""end"":5,""text"":""肝风内动证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""筋脉失养"",""type"":""SYNDROME""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0489,train,肝风内动证常反映肝阳化风。,"[{""start"":0,""end"":5,""text"":""肝风内动证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""肝阳化风"",""type"":""CONCEPT""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0490,train,肾阳虚证以肾阳不足为主要病机。,"[{""start"":0,""end"":4,""text"":""肾阳虚证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""肾阳不足"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0491,train,肾阳虚证可导致命门火衰。,"[{""start"":0,""end"":4,""text"":""肾阳虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""命门火衰"",""type"":""CONCEPT""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0492,train,肾阳虚证常反映肾阳不足。,"[{""start"":0,""end"":4,""text"":""肾阳虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""肾阳不足"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0493,train,肾阴虚证以肾阴不足为主要病机。,"[{""start"":0,""end"":4,""text"":""肾阴虚证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""肾阴不足"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0494,train,肾阴虚证可导致虚火上炎。,"[{""start"":0,""end"":4,""text"":""肾阴虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""虚火上炎"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0495,train,肾阴虚证常反映肾阴不足。,"[{""start"":0,""end"":4,""text"":""肾阴虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""肾阴不足"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0496,train,肾精不足证以肾精亏虚为主要病机。,"[{""start"":0,""end"":5,""text"":""肾精不足证"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""肾精亏虚"",""type"":""SYNDROME""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0497,train,肾精不足证可导致生长发育受影响。,"[{""start"":0,""end"":5,""text"":""肾精不足证"",""type"":""SYNDROME""},{""start"":8,""end"":15,""text"":""生长发育受影响"",""type"":""CONCEPT""}]",2,16,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0498,train,肾精不足证常反映肾精亏虚。,"[{""start"":0,""end"":5,""text"":""肾精不足证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""肾精亏虚"",""type"":""SYNDROME""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0499,train,心气虚证以心气不足为主要病机。,"[{""start"":0,""end"":4,""text"":""心气虚证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""心气不足"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0500,train,心气虚证可导致心脉鼓动无力。,"[{""start"":0,""end"":4,""text"":""心气虚证"",""type"":""SYNDROME""},{""start"":7,""end"":13,""text"":""心脉鼓动无力"",""type"":""CONCEPT""}]",2,14,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0501,train,心气虚证常反映心气不足。,"[{""start"":0,""end"":4,""text"":""心气虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""心气不足"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0502,train,心血虚证以心血不足为主要病机。,"[{""start"":0,""end"":4,""text"":""心血虚证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""心血不足"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0503,train,心血虚证可导致心神失养。,"[{""start"":0,""end"":4,""text"":""心血虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""心神失养"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0504,train,心血虚证常反映心血不足。,"[{""start"":0,""end"":4,""text"":""心血虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""心血不足"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0505,train,心阴虚证以心阴不足为主要病机。,"[{""start"":0,""end"":4,""text"":""心阴虚证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""心阴不足"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0506,train,心阴虚证可导致虚热扰心。,"[{""start"":0,""end"":4,""text"":""心阴虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""虚热扰心"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0507,train,心阴虚证常反映心阴不足。,"[{""start"":0,""end"":4,""text"":""心阴虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""心阴不足"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0508,train,心阳虚证以心阳不足为主要病机。,"[{""start"":0,""end"":4,""text"":""心阳虚证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""心阳不足"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0509,train,心阳虚证可导致血脉温煦不足。,"[{""start"":0,""end"":4,""text"":""心阳虚证"",""type"":""SYNDROME""},{""start"":7,""end"":13,""text"":""血脉温煦不足"",""type"":""SYNDROME""}]",2,14,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0510,train,心阳虚证常反映心阳不足。,"[{""start"":0,""end"":4,""text"":""心阳虚证"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""心阳不足"",""type"":""SYNDROME""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0511,train,心火亢盛证以心火内炽为主要病机。,"[{""start"":0,""end"":5,""text"":""心火亢盛证"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""心火内炽"",""type"":""CONCEPT""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0512,train,心火亢盛证可导致心神被扰。,"[{""start"":0,""end"":5,""text"":""心火亢盛证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""心神被扰"",""type"":""CONCEPT""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0513,train,心火亢盛证常反映心火内炽。,"[{""start"":0,""end"":5,""text"":""心火亢盛证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""心火内炽"",""type"":""CONCEPT""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0514,train,心肾不交证以肾水不足为主要病机。,"[{""start"":0,""end"":5,""text"":""心肾不交证"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""肾水不足"",""type"":""SYNDROME""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0515,train,心肾不交证可导致心火偏亢。,"[{""start"":0,""end"":5,""text"":""心肾不交证"",""type"":""SYNDROME""},{""start"":8,""end"":12,""text"":""心火偏亢"",""type"":""SYNDROME""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
