id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities,entities_eval,entities_model,entities_gold
TCM_TEST_0093,test,肾系病证多与肾气不足有关。,肾系病证多与肾气不足有关。,Kidney-system syndromes are often related to insufficiency of kidney-Qi.,Polycystic kidney syndrome syndrome is often associated with deficiency of kidney Qi.,Polycystic kidney syndrome syndrome is often associated with deficiency of kidney Qi.,Polycystic kidney-system syndromes is often associated with insufficiency of kidney-Qi.,Polycystic kidney syndrome syndrome is often associated with deficiency of kidney Qi.,False,"[{""zh"": ""肾系病证"", ""en"": ""kidney-system syndromes"", ""type"": ""SYNDROME""}, {""zh"": ""肾气不足"", ""en"": ""insufficiency of kidney-Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肾系病证"", ""en"": ""kidney-system syndromes"", ""type"": ""SYNDROME""}, {""zh"": ""肾气不足"", ""en"": ""insufficiency of kidney-Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肾系病证"", ""en"": ""kidney-system syndromes"", ""type"": ""SYNDROME""}, {""zh"": ""肾气不足"", ""en"": ""insufficiency of kidney-Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肾系病证"", ""en"": ""kidney-system syndromes"", ""type"": ""SYNDROME""}, {""zh"": ""肾气不足"", ""en"": ""insufficiency of kidney-Qi"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0094,test,外科阳证多见红肿热痛。,外科阳证多见红肿热痛。,"Yang-type surgical syndromes often present redness, swelling, heat and pain.",External Yang syndrome often involves red spleen-heat pain.,External Yang syndrome often involves red spleen-heat pain.,External Yang syndrome often involves red spleen-heat pain.,External Yang syndrome often involves red spleen-heat pain.,False,"[{""zh"": ""外科阳证"", ""en"": ""Yang-type surgical syndromes"", ""type"": ""SYNDROME""}, {""zh"": ""红肿热痛"", ""en"": ""redness, swelling, heat and pain"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""外科阳证"", ""en"": ""Yang-type surgical syndromes"", ""type"": ""SYNDROME""}, {""zh"": ""红肿热痛"", ""en"": ""redness, swelling, heat and pain"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阳证"", ""en"": ""Yang syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""外科阳证"", ""en"": ""Yang-type surgical syndromes"", ""type"": ""SYNDROME""}, {""zh"": ""红肿热痛"", ""en"": ""redness, swelling, heat and pain"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证"", ""en"": ""Yang syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""外"", ""en"": ""exterior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0095,test,外科阴证多见色暗、肿平和痛缓。,外科阴证多见色暗、肿平和痛缓。,"Yin-type surgical syndromes often present dark color, flat swelling and mild pain.","Surgical Yin syndrome often involves dark color, tingling and relieving pain.","Surgical Yin syndrome often involves dark color, tingling and relieving pain.","Yin-type surgical syndromes often involves dark color, tingling and relieving pain.","Surgical Yin syndrome often involves dark color, tingling and relieving pain.",False,"[{""zh"": ""外科阴证"", ""en"": ""Yin-type surgical syndromes"", ""type"": ""SYNDROME""}, {""zh"": ""色暗"", ""en"": ""dark color"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肿平"", ""en"": ""flat swelling"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""外科阴证"", ""en"": ""Yin-type surgical syndromes"", ""type"": ""SYNDROME""}, {""zh"": ""色暗"", ""en"": ""dark color"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肿平"", ""en"": ""flat swelling"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阴证"", ""en"": ""Yin syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""色暗"", ""en"": ""dark color"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""外科阴证"", ""en"": ""Yin-type surgical syndromes"", ""type"": ""SYNDROME""}, {""zh"": ""色暗"", ""en"": ""dark color"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肿平"", ""en"": ""flat swelling"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴证"", ""en"": ""Yin syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0096,test,火毒壅盛可使疮疡迅速化脓。,火毒壅盛可使疮疡迅速化脓。,Exuberant fire toxin can make sores and ulcers suppurate rapidly.,Fire-poisonous spleen can cause spleen to rapidly transform spleen.,Fire-poisonous spleen can cause spleen to rapidly transform spleen.,Fire-poisonous spleen can cause spleen to rapidly transform spleen.,Fire-poisonous spleen can cause spleen to rapidly transform spleen.,False,"[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}, {""zh"": ""化脓"", ""en"": ""suppuration"", ""type"": ""THERAPY""}]","[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""化脓"", ""en"": ""suppuration"", ""type"": ""THERAPY""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]"
TCM_TEST_0097,test,寒凝痰滞可形成阴证肿块。,寒凝痰滞可形成阴证肿块。,Cold congealing with phlegm stagnation can form Yin-type masses.,Cold-corrosion stagnation can form Yin-Qi-Qi blocks.,Cold-corrosion stagnation can form Yin-Qi-Qi blocks.,Cold-corrosion stagnation can form Yin-Qi-Qi blocks.,Cold-corrosion stagnation can form Yin-Qi-Qi blocks.,False,"[{""zh"": ""寒凝痰滞"", ""en"": ""cold congealing with phlegm stagnation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴证肿块"", ""en"": ""Yin-type masses"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""寒凝痰滞"", ""en"": ""cold congealing with phlegm stagnation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴证肿块"", ""en"": ""Yin-type masses"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""阴证"", ""en"": ""Yin syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""寒凝痰滞"", ""en"": ""cold congealing with phlegm stagnation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴证肿块"", ""en"": ""Yin-type masses"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴证"", ""en"": ""Yin syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0098,test,气血亏虚可使疮口久不收敛。,气血亏虚可使疮口久不收敛。,Deficiency of Qi and blood can prevent ulcer openings from healing for a long time.,Failure of Qi and blood to absorb fluid can prevent the spleen from entering the mouth for a long time.,Failure of Qi and blood to absorb fluid can prevent the spleen from entering the mouth for a long time.,deficiency of Qi and blood to absorb fluid can prevent the spleen from entering the mouth for a long time.,Failure of Qi and blood to absorb fluid can prevent the spleen from entering the mouth for a long time.,False,"[{""zh"": ""气血亏虚"", ""en"": ""deficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疮口"", ""en"": ""ulcer opening"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""气血亏虚"", ""en"": ""deficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疮口"", ""en"": ""ulcer opening"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""疮口"", ""en"": ""ulcer opening"", ""type"": ""DIAGNOSIS""}, {""zh"": ""收敛"", ""en"": ""astringing"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""气血亏虚"", ""en"": ""deficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""收敛"", ""en"": ""astringing"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疮口"", ""en"": ""ulcer opening"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0099,test,毒邪内陷可导致外科危重证。,毒邪内陷可导致外科危重证。,Internal sinking of toxins can lead to critical surgical syndromes.,Internal entanglement of poisonous pathogens can lead to surgical distress syndrome.,Internal entanglement of poisonous pathogens can lead to surgical distress syndrome.,Internal entanglement of poisonous pathogens can lead to surgical distress syndrome.,Internal entanglement of poisonous pathogens can lead to surgical distress syndrome.,False,"[{""zh"": ""毒邪内陷"", ""en"": ""internal sinking of toxins"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""毒邪内陷"", ""en"": ""internal sinking of toxins"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""毒邪"", ""en"": ""pathogenic toxins"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""毒邪内陷"", ""en"": ""internal sinking of toxins"", ""type"": ""DIAGNOSIS""}, {""zh"": ""毒邪"", ""en"": ""pathogenic toxins"", ""type"": ""DIAGNOSIS""}, {""zh"": ""外"", ""en"": ""exterior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0100,test,正气恢复可促进疮面生肌。,正气恢复可促进疮面生肌。,Recovery of healthy Qi can promote granulation growth on the wound surface.,Restoration of normal Qi can promote spleen-forming muscles.,Restoration of normal Qi can promote spleen-forming muscles.,Restoration of normal Qi can promote spleen-forming muscles.,Restoration of normal Qi can promote spleen-forming muscles.,False,"[{""zh"": ""正气恢复"", ""en"": ""recovery of healthy Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""生肌"", ""en"": ""granulation growth"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疮面"", ""en"": ""wound surface"", ""type"": ""DIAGNOSIS""}, {""zh"": ""正气"", ""en"": ""healthy Qi"", ""type"": ""CONCEPT""}]","[{""zh"": ""正气恢复"", ""en"": ""recovery of healthy Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""生肌"", ""en"": ""granulation growth"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疮面"", ""en"": ""wound surface"", ""type"": ""DIAGNOSIS""}, {""zh"": ""正气"", ""en"": ""healthy Qi"", ""type"": ""CONCEPT""}]","[{""zh"": ""正气"", ""en"": ""healthy Qi"", ""type"": ""CONCEPT""}, {""zh"": ""疮面"", ""en"": ""wound surface"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""正气恢复"", ""en"": ""recovery of healthy Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""生肌"", ""en"": ""granulation growth"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疮面"", ""en"": ""wound surface"", ""type"": ""DIAGNOSIS""}, {""zh"": ""正气"", ""en"": ""healthy Qi"", ""type"": ""CONCEPT""}]"
TCM_TEST_0101,test,阴阳平衡失调可形成寒热虚实变化。,阴阳平衡失调可形成寒热虚实变化。,"Disharmony of Yin-Yang balance can lead to changes of cold, heat, deficiency and excess.",Yin-yang balancing disorder can form cold-heat deficiency transformation.,Yin-yang balancing disorder can form cold-heat deficiency transformation.,"Yin-yang balance disorder can form cold, heat, deficiency and excess.",Yin-yang balancing disorder can form cold-heat deficiency transformation.,False,"[{""zh"": ""寒热虚实"", ""en"": ""cold, heat, deficiency and excess"", ""type"": ""DIAGNOSIS""}, {""zh"": ""平衡"", ""en"": ""balance"", ""type"": ""CONCEPT""}]","[{""zh"": ""寒热虚实"", ""en"": ""cold, heat, deficiency and excess"", ""type"": ""DIAGNOSIS""}, {""zh"": ""平衡"", ""en"": ""balance"", ""type"": ""CONCEPT""}]","[{""zh"": ""阴阳"", ""en"": ""Yin and Yang"", ""type"": ""THEORY""}]","[{""zh"": ""寒热虚实"", ""en"": ""cold, heat, deficiency and excess"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴阳"", ""en"": ""Yin and Yang"", ""type"": ""THEORY""}, {""zh"": ""平衡"", ""en"": ""balance"", ""type"": ""CONCEPT""}, {""zh"": ""寒热"", ""en"": ""cold and heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0102,test,阴液滋养脏腑组织。,阴液滋养脏腑组织。,Yin fluid nourishes the Zang-Fu organs and tissues.,Yin fluid nourishes kidney and kidney tissues.,Yin fluid nourishes kidney and kidney tissues.,Yin fluid nourishes kidney and kidney tissues.,Yin fluid nourishes kidney and kidney tissues.,False,"[{""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]","[{""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]"
TCM_TEST_0103,test,阳气温煦不足可形成寒象。,阳气温煦不足可形成寒象。,Insufficient warming by Yang-Qi can produce cold manifestations.,Insufficiency of Yang-Qi-Qi-Qi can form cold phenomena.,Insufficiency of Yang-Qi-Qi-Qi can form cold phenomena.,Insufficiency of Yang-Qi-Qi-Qi can form cold phenomena.,Insufficiency of Yang-Qi-Qi-Qi can form cold phenomena.,False,"[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒象"", ""en"": ""cold manifestations"", ""type"": ""SYMPTOM""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒象"", ""en"": ""cold manifestations"", ""type"": ""SYMPTOM""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒象"", ""en"": ""cold manifestations"", ""type"": ""SYMPTOM""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]"
TCM_TEST_0104,test,阴液亏虚可形成燥热表现。,阴液亏虚可形成燥热表现。,Deficiency of Yin fluid can produce dryness-heat manifestations.,Qi-fluid deficiency can form dry-heat manifestations.,Qi-fluid deficiency can form dry-heat manifestations.,Yin fluid deficiency can form dryness-heat manifestations.,Qi-fluid deficiency can form dry-heat manifestations.,False,"[{""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}, {""zh"": ""燥热"", ""en"": ""dryness-heat"", ""type"": ""PATHOGENESIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}, {""zh"": ""燥热"", ""en"": ""dryness-heat"", ""type"": ""PATHOGENESIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}, {""zh"": ""燥热"", ""en"": ""dryness-heat"", ""type"": ""PATHOGENESIS""}]","[{""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}, {""zh"": ""燥热"", ""en"": ""dryness-heat"", ""type"": ""PATHOGENESIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]"
TCM_TEST_0105,test,气机升降出入维持生命活动。,气机升降出入维持生命活动。,"The ascending, descending, entering and exiting movements of Qi maintain life activities.",The Qi mechanism ascends and descends into life-supporting activities.,The Qi mechanism ascends and descends into life-supporting activities.,The Qi mechanism ascends and descends into life-supporting activities.,The Qi mechanism ascends and descends into life-supporting activities.,False,"[{""zh"": ""升降出入"", ""en"": ""ascending, descending, entering and exiting"", ""type"": ""CONCEPT""}]","[{""zh"": ""升降出入"", ""en"": ""ascending, descending, entering and exiting"", ""type"": ""CONCEPT""}]","[{""zh"": ""气机"", ""en"": ""Qi movement"", ""type"": ""PHYSIOLOGY""}]","[{""zh"": ""升降出入"", ""en"": ""ascending, descending, entering and exiting"", ""type"": ""CONCEPT""}, {""zh"": ""气机"", ""en"": ""Qi movement"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""动"", ""en"": ""motion"", ""type"": ""CONCEPT""}]"
TCM_TEST_0106,test,气机郁滞可影响血液运行。,气机郁滞可影响血液运行。,Stagnation of Qi movement can affect blood circulation.,Dampness of the Qi mechanism can affect blood circulation.,Dampness of the Qi mechanism can affect blood circulation.,Dampness of the Qi mechanism can affect blood circulation.,Dampness of the Qi mechanism can affect blood circulation.,False,"[{""zh"": ""气机郁滞"", ""en"": ""stagnation of Qi movement"", ""type"": ""SUBSTANCE""}, {""zh"": ""血液运行"", ""en"": ""blood circulation"", ""type"": ""PATHOGENESIS""}, {""zh"": ""气机"", ""en"": ""Qi movement"", ""type"": ""PHYSIOLOGY""}]","[{""zh"": ""气机郁滞"", ""en"": ""stagnation of Qi movement"", ""type"": ""SUBSTANCE""}, {""zh"": ""血液运行"", ""en"": ""blood circulation"", ""type"": ""PATHOGENESIS""}, {""zh"": ""气机"", ""en"": ""Qi movement"", ""type"": ""PHYSIOLOGY""}]","[{""zh"": ""气机郁滞"", ""en"": ""stagnation of Qi movement"", ""type"": ""SUBSTANCE""}, {""zh"": ""血液运行"", ""en"": ""blood circulation"", ""type"": ""PATHOGENESIS""}]","[{""zh"": ""气机郁滞"", ""en"": ""stagnation of Qi movement"", ""type"": ""SUBSTANCE""}, {""zh"": ""血液运行"", ""en"": ""blood circulation"", ""type"": ""PATHOGENESIS""}, {""zh"": ""气机"", ""en"": ""Qi movement"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0107,test,气机逆乱可导致脏腑功能失常。,气机逆乱可导致脏腑功能失常。,Reversal and disorder of Qi movement can cause Zang-Fu dysfunction.,Reverse disorder of the Qi mechanism can cause dysfunction of the kidneys and kidneys.,Reverse disorder of the Qi mechanism can cause dysfunction of the kidneys and kidneys.,Reverse disorder of Qi movement can cause dysfunction of the kidneys and kidneys.,Reverse disorder of the Qi mechanism can cause dysfunction of the kidneys and kidneys.,False,"[{""zh"": ""气机逆乱"", ""en"": ""disorder of Qi movement"", ""type"": ""SUBSTANCE""}, {""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""气机"", ""en"": ""Qi movement"", ""type"": ""PHYSIOLOGY""}]","[{""zh"": ""气机逆乱"", ""en"": ""disorder of Qi movement"", ""type"": ""SUBSTANCE""}, {""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""气机"", ""en"": ""Qi movement"", ""type"": ""PHYSIOLOGY""}]","[{""zh"": ""气机"", ""en"": ""Qi movement"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]","[{""zh"": ""气机逆乱"", ""en"": ""disorder of Qi movement"", ""type"": ""SUBSTANCE""}, {""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""气机"", ""en"": ""Qi movement"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]"
